title,year,conference
 k-svd: An algorithm for designing overcompletedictionaries for sparse representation,2006, IEEE Transactions on signal processing
 A non-local algorithm for image denoising,2005, In Computer Visionand Pattern Recognition
 Image restoration: a wavelet frame based model for piecewisesmooth functions and beyond,2016, Applied and Computational Harmonic Analysis
 Reversible arChiteCturesfor arbitrarily deep residual neural networks,2017, AAAI2018
 Fast image proCessing with fully-Convolutional networks,2017, InProceedings of the IEEE International Conference on Computer Vision
 Image denoising by sparse 3-dtransform-domain Collaborative filtering,2007, IEEE Transactions on image processing
 Iteratively solving linear inverse problems under general ConvexConstraints,2007, Inverse Problems and Imaging
 An introduCtion to mathematiCal optimal Control theory version 0,2005,2
 Feature learning via partial differential equation withappliCations to faCe reCognition,2017, Pattern Recognition
 Pointwise shape-adaptive dCt for high-qualitydenoising and debloCking of graysCale and Color images,2007, IEEE Transactions on Image Processing
 Weighted nuClear norm minimization withappliCation to image denoising,2014, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Deep residual learning for image recognition,2016, InProceedings of the IEEE conference on computer vision and pattern recognition
 Natural image denoising with convolutional networks,2009, In Advances in NeuralInformation Processing Systems
 Robust video denoising using low rank matrix completion,2010, IEEE Conferenceon Computer Vision and Pattern Recognition (CVPR)
 Efficient belief propagation with learnedhigher-order markov random fields,2006, In European conference on computer vision
 Universal denoising networks: A novel cnn-based network architecture for imagedenoising,2017, arXiv preprint arXiv:1711
 A database of human segmented natural images and its applicationto evaluating segmentation algorithms and measuring ecological statistics,2001, In Proc
 No-reference image quality assessment in thespatial domain,2012, IEEE Transactions on Image Processing
 Human-level control through deepreinforcement learning,2015, Nature
 Optimal approximations by piecewise smooth functions and associated variationalproblems,1989, Communications on pure and applied mathematics
 Scale-space and edge detection using anisotropic diffusion,1990, IEEE Transactionson pattern analysis and machine intelligence
 Image decomposition via the combination of sparse representations anda variational approach,2005, IEEE transactions on image processing
 Beyond a gaussian denoiser: Residuallearning of deep cnn for image denoising,2017, IEEE Transactions on Image Processing
 Dmcnn: Dual-domain multi-scale convolutionalneural network for compression artifacts removal,2018, In Proceedings of the 25th IEEE International Conferenceon Image Processing
 Polynet: A pursuit of structural diversity invery deep networks,2017, In 2017 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
