title,year,conference
 Low-complexity single-image super-resolution based on nonnegative neighbor embedding,2012, In BMVC
 A non-local algorithm for image denoising,2005, InCVPR
 Trainable nonlinear reaction diffusion: A flexible framework forfast and effective image restoration,2017, TPAMI
 Color image denoisingvia sparse 3d collaborative filtering with grouping constraint in luminance-chrominance space,2007, InICIP
 Image denoising bysparse 3-d transform-domain collaborative filtering,2007, TIP
 Imagenet: A large-scalehierarchical image database,2009, In CVPR
 Learning a deep convolutionalnetwork for image super-resolution,2014, In ECCV
 Compression artifacts reduction bya deep convolutional network,2015, In ICCV
 Image super-resolution using deepconvolutional networks,2016, TPAMI
 Pointwise shape-adaptive dct for high-quality denoising and deblocking of grayscale and color images,2007, TIP
 Deep back-projection networks forsuper-resolution,2018, In CVPR
 Deep residual learning for image recog-nition,2016, In CVPR
 Squeeze-and-excitation networks,2017, arXiv preprint arXiv:1709
 Single image super-resolution from trans-formed self-exemplars,2015, In CVPR
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In ICML
 Accurate image super-resolution using very deepconvolutional networks,2016, In CVPR
 Adam: A method for stochastic optimization,2014, In ICLR
 Deep laplacian pyramidnetworks for fast and accurate super-resolution,2017, In CVPR
 Photo-realistic single image super-resolution using a generative adversarial network,2017, In CVPR
 Enhanced deep resid-ual networks for single image super-resolution,2017, In CVPRW
 Non-local recurrentnetwork for image restoration,2018, In NIPS
 Image restoration using very deep convolutionalencoder-decoder networks with symmetric skip connections,2016, In NIPS
 A database of human segmentednatural images and its application to evaluating segmentation algorithms and measuring ecologicalstatistics,2001, In ICCV
 Sketch-based manga retrieval using manga109 dataset,2017, Multimedia Tools andApplications
 Automatic differentiation inpytorch,2017, 2017
 Memnet: A persistent memory network forimage restoration,2017, In ICCV
 Extracting andcomposing robust features with denoising autoencoders,2008, In ICML
 Residual attention network for image classification,2017, In CVPR
 Non-local neural networks,2018, InCVPR
 A fully progressive approach to single-image super-resolution,2018, In CVPRW
 Image quality assessment:from error visibility to structural similarity,2004, TIP
 Image super-resolution as sparse repre-sentation of raw image patches,2008, In CVPR
 On single image scale-up using sparse-representations,2010, In Proc
 Beyond a gaussian denoiser:Residual learning of deep cnn for image denoising,2017, TIP
 Learning deep cnn denoiser prior forimage restoration,2017, In CVPR
 Ffdnet: Toward a fast and flexible solution for cnnbased image denoising,2017, arXiv preprint arXiv:1710
 Learning a single convolutional super-resolution net-work for multiple degradations,2018, In CVPR
 Image super-resolution using very deep residual channel attention networks,2018, In ECCV
 Residual dense network for imagesuper-resolution,2018, In CVPR
