title,year,conference
 Data clustering: algorithms and applications,2013, CRCpress
 Variational inference for dirichlet process mixtures,2006, Bayesiananalysis
 A test of relative similarity for model selection in generative models,2016, In Proceedings ofthe International Conference on Learning Representations
 Model-based multidimen-sional clustering of categorical data,2012, Artificial Intelligence
 Inference suboptimality in variational autoen-coders,2018, In International Conference on Machine Learning
 Deep unsupervised clustering with gaussian mixture varia-tional autoencoders,2016, arXiv preprint arXiv:1611
 Made: Masked autoencoder fordistribution estimation,2015, In International Conference on Machine Learning
 Reducing the dimensionality of data with neuralnetworks,2006, science
 A fast learning algorithm for deep beliefnets,2006, Neural computation
 Generating imageswith recurrent adversarial networks,2016, arXiv preprint arXiv:1602
 Adam: A method for stochastic optimization,2015, In Proceedings ofthe International Conference on Learning Representations
 Auto-encoding variational bayes,2014, In Proceedings of theInternational Conference on Learning Representations
 Probabilistic graphical models: principles and techniques,2009, MITpress
 Some methods for classification and analysis of multivariate observations,1967, InProceedings of the fifth Berkeley symposium on mathematical statistics and probability
 Probabilistic reasoning in intelligent systems: networks of plausible inference,2014, MorganKaufmann
 Estimating the dimension ofa model,1978, The annals of statistics
 The challenges of clustering high dimensionaldata,2004, In New directions in statistical physics
 Extracting andcomposing robust features with denoising autoencoders,2008, In Proceedings of the 25th internationalconference on Machine learning
 A tutorial on spectral clustering,2007, Statistics and computing
 On the quantitative analysis ofdecoder-based generative models,2017, In Proceedings of the International Conference on LearningRepresentations
 Towards k-means-friendly spaces:Simultaneous deep learning and clustering,2017, In International Conference on Machine Learning
 Joint unsupervised learning of deep representationsand image clusters,2016, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Image clustering using localdiscriminant models and global integration,2010, IEEE Transactions on Image Processing
 Latent tree analysis,2017, In AAAI
