title,year,conference
 Deep variational information bottleneck,2016, arXivpreprint arXiv:1612
 Structure in the space of value functions,1573, Machine Learning
 Information asymmetry in KL-regularized RL,2019, InInternational Conference on Learning Representations
 Recall traces:Backtracking models for efficient reinforcement learning,2018, arXiv preprint arXiv:1804
 Soft actor-critic: Off-policy maximum entropydeep reinforcement learning with a stochastic actor,2018, CoRR
 Neuroscience-inspired artificialintelligence,2017, Neuron
 Vime: Variationalinformation maximizing exploration,2016, In Advances in Neural Information Processing Systems
 Using strongly connected components as a basis for autonomousskill acquisition in reinforcement learning,2009, In International Symposium on Neural Networks
 Auto-Encoding Variational Bayes,2014, International Conference onLearning Representations (ICLR)
 A laplacian framework for option discovery inreinforcement learning,2017, arXiv preprint arXiv:1703
 Automatic discovery of subgoals in reinforcement learning usingdiverse density,2001, Citeseer
 Q-cut—dynamic discovery of sub-goals in reinforcementlearning,2002, In European Conference on Machine Learning
 An integrative theory of prefrontal cortex function,1128, Annual Reviewof Neuroscience
 Deep exploration via boot-strapped dqn,2016, In D
 CUriosity-driven exploration by self-sUpervisedprediction,2017, CoRR
 CUriosity-driven exploration by self-sUpervisedprediction,2017, In D
 Universal value function approximators,2015, In F
 Curious model-building control systems,1991, In In Proc
 Proximal policy optimizationalgorithms,2017, CoRR
 Identifying useful subgoals in reinforcement learning bylocal graph partitioning,2005, In Proceedings of the 22nd international conference on Machine learning
 Learning options in reinforcement learning,2002, In International Symposium onabstraction
 An analysis of model-based interval estimation for markov decisionprocesses,0022, J
 Learning to share andhide intentions using information regularization,2018, In Advances in Neural Information ProcessingSystems (NIPS) 31
 Policy gradient methods for reinforcementlearning with function approximation,1999, In Proceedings of the 12th International Conference onNeural Information Processing Systems
 The information bottleneck method,1999, Proceedings of The37th Allerton Conference on Communication
 Grounding subgoals in information transitions,2011, IEEE Symposium onAdaptive Dynamic Programming and Reinforcement Learning (ADPRL)
 Imagination-augmentedagents for deep reinforcement learning,2017, CoRR
 Simple Statistical Gradient-Following Algorithms for Connectionist ReinforcementLearning,0885, Machine Learning
 Both the agents and landmarks exhibitdifferent characteristics such as different color and shape type,2018, Different agents can act to move inthe environment
