title,year,conference
 Advanced LIGO,2015, Class
 A gravitational-wave standard siren measurement of the Hubble constant,2017, Nature
 GWTC-1: A Gravitational-Wave Transient Catalog of Compact Binary MergersObserved by LIGO and Virgo during the First and Second Observing Runs,2019, Phys
 GWTC-2: Compact Binary Coalescences Observed by LIGO and VirgoDuring the First Half of the Third Observing Run,2021, Phys
 Population Properties of Compact Objects from the Second LIGO-Virgo Gravitational-Wave Transient Catalog,2021, Astrophys
 Tests of general relativity with binary black holes from the secondLIGO-Virgo gravitational-wave transient catalog,2021, Phys
 BILBY: A user-friendly Bayesian inference library for gravitational-waveastronomy,2019, Astrophys
 Etalumis: Bringingprobabilistic programming to scientific simulators at scale,2019, In Proceedings of the internationalconferencefor high performance computing
 Mining gold from implicit modelsto improve likelihood-free inference,2020, Proceedings of the National Academy of Sciences
 Neuralapproximate sufficient statistics for implicit models,2021, In Ninth International Conference on LearningRepresentations 2021
	Learning Bayesian posteriors with neu-ral networks for gravitational-wave inference,2020, Phys
 Group equivariant convolutional networks,2016, In International conferenceon machine learning
 Lightning-fast gravitational wave parameter inferencethrough neural amortization,2020, Third Workshop on Machine Learning and the Physical Sciences(NeurIPS 2020)
 Neural spline flows,2019, Advancesin Neural Information Processing Systems
 Constructing summary statistics for approximate bayesiancomputation: semi-automatic approximate bayesian computation,2012, Journal of the Royal StatisticalSociety: Series B (Statistical Methodology)
 On multivariate goodness-of-fit and two-sample testing,2004, In Conference onStatistical Problems in Particle Physics
 Automatic posterior transformationfor likelihood-free inference,2404, In International Conference on Machine Learning
 Bayesian optimization for likelihood-free inference ofsimulator-based statistical models,2016, The Journal of Machine Learning Research
 Simple Model of Complete Precessing Black-Hole-Binary Gravita-tional Waveforms,2014, Phys
 Likelihood-free mcmc with approximatelikelihood ratios,2020, In Proceedings of the 37th International Conference on Machine Learning
 Matplotlib: A 2d graphics environment,2007, Computing in Science & Engineering
 Spatial transformer networks,2015, Advancesin neural information processing systems
 Learning summary statistic for ap-proximate bayesian computation via deep neural network,2017, Statistica Sinica
 Frequency-domain gravitational waves from nonprecessing black-holebinaries,2016, II
 Imagenet classification with deep con-volutional neural networks,2012, Advances in neural information processing systems
 Revisiting classifier two-sample tests,2017, In 5th InternationalConference on Learning Representations
 Bench-marking simulation-based inference,2021, In International Conference on Artificial Intelligence andStatistics
 Fast ε-free inference of simulation models with bayesianconditional density estimation,2016, In Advances in neural information processing systems
 Sequential neural likelihood: Fast likelihood-free inference with autoregressive flows,2019, In Proceedings of the 22nd International Conference onArtificial Intelligence and Statistics (AISTATS)
 Normalizing flows for probabilistic modeling and inference,2021, Journal ofMachine Learning Research
 Variational inference with normalizing flows,2015, In Internationalconference on machine learning
 Simple conditions for the convergence of the gibbs samplerand metropolis-hastings algorithms,1994, Stochastic processes and their applications
 Parameter estimation for compact binaries with ground-based gravitational-wave observations using the LALInference software library,2015, Phys
