title,year,conference
 Hierarchical multi-label pre-diction of gene function,1367, Bioinformatics
 Structured prediction energy networks,2016, In Maria Flo-rina Balcan and Kilian Q
 Capacity and bias of learned geometric embeddings for directed graphs,2021, InA
 Hierarchical multi-labelclassification using local neural networks,0022, Journal of Computer and System Sciences
 Jointlearning of hyperbolic label embeddings for hierarchical multi-label classification,2021, In Proceedingsof the 16th Conference of the European Chapter of the Association for Computational Linguistics:Main Volume
 Box embeddings: An open-source library for representation learningusing geometric structures,2021, In Proceedings of the 2021 Conference on Empirical Methods inNatural Language Processing: System Demonstrations
 Machine learning and data mining for yeast functional genomics,2003, PhD thesis
 Improving local identifiability in probabilistic box embeddings,2020, In Advances inNeural Information Processing Systems
 Hierarchical annotation ofmedical images,2011, Pattern Recognition
 Hyperbolic Entailment Conesfor Learning Hierarchical Embeddings,2018, Technical report
 Allennlp: A deep semantic natural languageprocessing platform,2017, 2017
 Coherent Hierarchical Multi-Label ClassificationNetworks,2020, 2020
 Hierarchical multi-label text classification: An attention-based recurrent networkapproach,9781, In International Conference on Information and Knowledge Management
 Rcv1: A new benchmark collectionfor text categorization research,2004, Journal of machine learning research
 Hierarchicallosses and new resources for fine-grained entity typing and linking,9781, In ACL 2018 - 56th AnnualMeeting of the Association for Computational Linguistics
 Poincar\’e Embeddings for Learning Hierarchical Rep-resentations,1945, 2017
 Representing joint hierarchies with box embeddings,2020, In Automated Knowledge BaseConstruction
 A survey of hierarchical classification across different application do-mains,2010, Data Mining and Knowledge Discovery
 Probabilistic Embedding of Knowl-edge Graphs with Box Lattice Measures,2018, 2018
 Hierarchical multi-label classification net-works,2018, In International Conference on Machine Learning
 Hierarchical Multi-Label ClassificationNetworks,2018, Technical report
