title,year,conference
 Cose: Compositionalstroke embeddings,2020, NeurIPS
 Style and ab-straction in portrait sketching,2013, ACM Trans
 Deepsvg: A hierarchicalgenerative network for vector graphics animation,2020, NeurIPS
 Neural ordinary differentialequations,2018, In NeurIPS
 Beziersketch: Agenerative model for scalable vector sketches,2020, In ECCV
 Cloud2curve:Generation and vectorization of Parametric sketches,2021, In CVPR
 Algorithms for the reduction of the number of Points requiredto rePresent a digitized line or its caricature,1973, Cartographica: The International Journal for Geo-graphic Information and Geovisualization
 Model-based reinforcement learning forsemi-markov decision Processes with neural odes,2020, In NeurIPS
 Augmented neural odes,2019, In NeurIPS
 How to train yourneural ODE: the world of jacobian and kinetic regularization,2020, In ICML
 SimPlifying hamiltonian and la-grangian neural networks via exPlicit constraints,2020, In NeurIPS
 Creative sketch generation,2021, InICLR
 The DIDI dataset: Digitalink diagram data,2020, CoRR
 Fast r-cnn,2015, In International Conference on Computer Vision (ICCV)
 Generating sequences with recurrent neural networks,2013, arXiv preprintarXiv:1308
 Hamiltonian neural networks,2019, In NeurIPS
 A neural rePresentation of sketch drawings,2018, In ICLR
 beta-vae: Learning basic visual concePts with aconstrained variational framework,2017, In ICLR
 Learning differentialequations that are easy to solve,2020, In NeurIPS
 Neural controlled differentialequations for irregular time series,2020, In NeurIPS
 Learning dynamics of attention: Human prior for interpretable ma-chine reasoning,2019, In NeurIPS
 Auto-encoding variational bayes,2014, ICLR
 A learned representation forscalable vector graphics,2019, In ICCV
 Decoupled weight decay regularization,2019, In ICLR
 Deep lagrangian networks: Using physics as modelprior for deep learning,2019, In ICLR
 Dissectingneural odes,2020, In NeurIPS
 Neural rough differential equa-tions for long time series,2021, In ICML
 An image synthesizer,1985, ACM SIGGRAPH
 Improving noise,2002, ACM SIGGRAPH
 Hyper-solvers: Toward fast continuous-depth models,2020, In NeurIPS
 Variational inference with normalizing flows,2015, InICML
 Implicit neural representations with periodic activation functions,2020, In NeurIPS
 Score-based generative modeling through stochastic differential equations,2021, In ICLR
 Unsupervised learning of videorepresentations using lstms,2015, In ICML
 Attention is all you need,2017, In NeurIPS
 ODE2VAE: deep generative second orderodes with bayesian neural networks,2019, In NeurIPS
