title,year,conference
 Reverse-time diffusion equation models,1982, Stochastic Processes and theirApplications 
 Recurrent neuralnetworks for multivariate time series with missing values,2018, Scientific reports
 Neural ordinarydifferential equations,2018, NeurIPS
 Residual flows forinvertible generative modeling,2019, NeurIPS
 Gru-ode-bayes: Continuousmodeling of sporadically-observed time series,2019, In NeurIPS
 Neural jump stochastic differential equations,2019, NeurIPS
 Intersections of brownian motions,2003, Expositiones Mathematicae
 Neural controlled differential equationsfor irregular time series,2020, In NeurIPS
 Neural SDEs asInfinite-Dimensional GANs,2021, ICML
 MMD GAN:Towards deeper understanding of moment matching network,2017, In NIPS
 Scalable gradients forstochastic differential equations,2020, In AISTATS
 Learningcontinuous-time dynamics by stochastic differential networks,2021, arXiv preprint arXiv:2006
 Dissectingneural odes,2020, In NeurIPS
 Neural roughdifferential equations for long time series,2021, ICML
 Stochastic Differential Equations : An Introduction with Applications,1992, Springer-Verlag
 Forward-backward stochastic differential equations and quasi-linear parabolic PDEs,1999, Probability Theory and Related Fields
 Generative adversarial networks for markoviantemporal dynamics: Stochastic continuous data generation,2021, In ICML
 Latent ordinary differential equations forirregularly-sampled time series,2019, NeurIPS
 Multi-time attention networks for irregularly sampledtime series,2021, In ICLR
 Score-based generative modeling through stochastic differential equations,2020, In ICLR
 Csdi: Conditional score-baseddiffusion models for probabilistic time series imputation,2021, arXiv preprint arXiv:2107
 Speech commands: A dataset for limited-vocabulary speech recognition,2018, arXiv preprintarXiv:1804
 Some Classes of Two-Parameter Martingales,1981, The Annals ofProbability
 Cautionary tales onair-quality improvement in beijing,2017, Proceedings of the Royal Society A: Mathematical
