title,year,conference
 Discrimi-nator Rejection Sampling,1810, arXiv:1810
 A semi-implicit scheme for the shallow water equations for application to shelf seamodelling,1983, Continental Shelf Research
 Your GAN is Secretly an Energy-based Model and You Should use DiscriminatorDriven Latent Sampling,2020, arXiv:2003
 Adversarial feature learning,2019, 5th InternationalConference on Learning Representations
 Adversarially learned inference,2016, arXiv preprint arXiv:1606
 Generative adversarial nets,2014, In Z
 Variational inference using implicit distributions,2017, arXiv preprint arXiv:1702
 Image-to-image translation withconditional adversarial networks,2016, arXiv preprint arXiv:1611
 Adam: A method for stochastic optimization,2015, In Proceedings ofthe 3rd International Conference on Learning Representations
 Flexible statistical inference for mechanistic models of neural dynamics,2017, InAdvances in Neural Information Processing Systems 30
 Bench-marking simulation-based inference,2021, In Proceedings of The 24th International Conference onArtificial Intelligence and Statistics
 Adversarial variational Bayes: Unifyingvariational autoencoders and generative adversarial networks,2017, 34th International Conference onMachine Learning
 Spectral normalization forgenerative adversarial networks,2018, CoRR
 Sequential neural likelihood: Fast likelihood-free inference with autoregressive flows,2019, In Proceedings of the 22nd International Conference onArtificial Intelligence and Statistics (AISTATS)
 Scikit-learn: Machine learning in Python,2011, Journal of Machine Learning Research
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, arXiv preprint arXiv:1511
 Validating Bayesian InferenceAlgorithms with Simulation-Based Calibration,2020, pages 1-26
 Hierarchical implicit models and likelihood-freevariational inference,2017, In Advances in Neural Information Processing Systems
