title,year,conference
 Online classification with sPecificity con-straints,2010, Advances in Neural Information Processing Systems
 Pricing guaranteed contracts in online disPlay advertising,2010, In Proceedings of the19th ACM International Conference on Information and Knowledge Management
 User-dePendent neural sequencemodels for continuous-time event data,2020, Advances in Neural Information Processing Systems
 Taming Pre-trained transformers for extreme multi-label text classification,2020, In Proceedings of the 26th ACMSIGKDD International Conference on Knowledge Discovery & Data Mining
 ToP-koff-Policy correction for a reinforce recommender system,2019, In Proceedings of the Twelfth ACMInternational Conference on Web Search and Data Mining
 Neural ordinary dif-ferential equations,2018, In Proceedings of the 32nd International Conference on Neural InformationProcessing Systems
 Thinning algorithms for simulating Point Processes,2016, Florida State University
 Learning Phrase rePresentations using rnn encoder-decoderfor statistical machine translation,2014, In EMNLP
 Contextual bandits with linear Payoff func-tions,2011, In Proceedings of the Fourteenth International Conference on Artificial Intelligence andStatistics
 Sinkhorn distances: Lightspeed computation of optimal transport,2013, Advances in neuralinformation processing Systems
 Whole page optimization with globalconstraints,2019, In Proceedings of the 25th ACM SIGKDD International Conference on KnowledgeDiscovery and Data Mining
 Dirichlet-hawkesprocesses with applications to clustering continuous-time document streams,2015, In Proceedings ofthe 21th ACM SIGKDD International Conference on Knowledge Discovery and Data Mining
 Rfm and clv: Using iso-value curves forcustomer base analysis,2005, Journal of Marketing Research
 Learning generative models with sinkhorn di-vergences,1608, In International Conference on Artificial Intelligence and Statistics
 The movielens datasets: History and context,2015, Acmtransactions on interactive intelligent systems (tiis)
 Recurrent neural networks with top-k gains for session-based recommendations,2018, In Proceedings of the 27th ACM international conference on informationand knowledge management
 Recurrent poisson factorization for temporal recommen-dation,2017, In Proceedings of the 23rd ACM SIGKDD International Conference on Knowledge Dis-covery and Data Mining
 Online dual decomposition for perfor-mance and delivery-based distributed ad allocation,2016, In Proceedings of the 22nd ACM SIGKDDInternational Conference on Knowledge Discovery and Data Mining
 Neural jump stochastic differential equations,2019, In H
 Doubly robust off-policy value evaluation for reinforcement learning,2016, InInternational Conference on Machine Learning
 Logistic matrix factorization for implicit feedback data,2014, NeurIPS 2014Workshop on Distributed Machine Learning and Matrix Computations
 Self-attentive sequential recommendation,2018, In 2018 IEEEInternational Conference on Data Mining (ICDM)
 Efficientthompson sampling for online matrix-factorization recommendation,2015, In Advances in Neural In-formation Processing Systems
 Metadata embeddings for user and item cold-start recommendations,2015, In Proceedings ofthe 2nd Workshop on New Trends on Content-Based Recommender Systems co-located with 9thACM Conference on Recommender Systems (RecSys 2015)
 Meme-tracking and the dynamics of the newscycle,2009, In Proceedings of the 15th ACM SIGKDD International Conference on Knowledge Dis-covery and Data Mining
 A contextual-bandit approach topersonalized news article recommendation,2010, In Proceedings of the 19th international conferenceon World wide web
 Learning temporal pointprocesses via reinforcement learning,2018, In NeurIPS
 Solving abandoned cart scenarios using amazon pinpoint event-triggered journeys,2021, AWS Messaging & Targeting Blog
 A unified approach to interpreting model predictions,2017, In Advancesin Neural Information Processing Systems 30
 Temporal-contextualrecommendation in real-time,2020, In Proceedings of the 26th ACM SIGKDD International Conferenceon Knowledge Discovery and Data Mining
 Online matching and ad allocation,2013, Foundations and Trends® in TheoreticalComputer Science
 The neural hawkes process: a neurally self-modulating multivari-ate point process,2017, In Proceedings of the 31st International Conference on Neural InformationProcessing Systems
 Optimizing long-term social welfare in recommender systems: A constrained matchingapproach,2020, In International Conference on Machine Learning
 Bpr: Bayesianpersonalized ranking from implicit feedback,2009, In Proceedings of the Twenty-Fifth Conference onUncertainty in Artificial Intelligence
 Deepar: Probabilistic fore-casting with autoregressive recurrent networks,2020, International Journal of Forecasting
 Fairness of exposure in rankings,2018, In Proceedings of the24th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining
 Optimizing rankings for recommendation in match-ing markets,2021, arXiv preprint arXiv:2106
 Modeling item-specifictemporal dynamics of repeat consumption for recommender systems,2019, In The World Wide WebConference
 Recurrent recom-mender networks,2017, In Proceedings of the Tenth ACM International Conference on Web Search andData Mining
 Learning granger causality for hawkesprocesses,2016, In International Conference on Machine Learning
 Transformer hawkesprocess,2020, In International Conference on Machine Learning
