title,year,conference
 Yolov4: Optimal speed andaccuracy of object detection,2020, arXiv preprint arXiv:2004
 End-to-end object detection with transformers,2020, In European Conferenceon Computer Vision
 Dynamicdetr: End-to-end object detection with dynamic attention,2021, In Proceedings of the IEEE/CVF Inter-national Conference on Computer Vision (ICCV)
 Fast convergence ofdetr with spatially modulated co-attention,2021, arXiv preprint arXiv:2101
 Fast r-cnn,2015, In 2015 IEEE International Conference on Computer Vision (ICCV)
 Delving deep into rectifiers: Surpassinghuman-level performance on imagenet classification,2015, In 2015 IEEE International Conference onComputer Vision (ICCV)
 Deep residual learning for image recog-nition,2016, In 2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Microsoft coco: Common objects in context,2014, In Europeanconference on computer vision
 Focal loss for denseobject detection,2020, IEEE Transactions on Pattern Analysis and Machine Intelligence
 Decoupled Weight decay regularization,2018, In International Confer-ence on Learning Representations
 Conditional detr for fast training convergence,2021, arXiv preprint arXiv:2108
 Faster r-cnn: ToWards real-time objectdetection With region proposal netWorks,2017, IEEE Transactions on Pattern Analysis and MachineIntelligence
 Sparse r-cnn: End-to-end object detectionWith learnable proposals,2021, In Proceedings of the IEEE/CVF Conference on Computer Vision andPattern Recognition
 Rethinking transformer-based set pre-diction for object detection,2020, arXiv preprint arXiv:2011
 Fcos: Fully convolutional one-stage objectdetection,2019, In 2019 IEEE/CVF International Conference on Computer Vision (ICCV)
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Anchor detr: Query design fortransformer-based detector,2021, arXiv preprint arXiv:2109
 Efficient detr: Improving end-to-end objectdetector With dense prior,2021, arXiv preprint arXiv:2104
 Deformable detr:Deformable transformers for end-to-end object detection,2021, In ICLR 2021: The Ninth InternationalConference on Learning Representations
