title,year,conference
 Spectral networks and locallyconnected networks on graphs,2014, In International Conference on Learning Representations
 Attention based spatial-temporal graph convolutional networks for traffic flow forecasting,2019, In Proceedings of the AAAIConference on Artificial Intelligence
 Graph neural network for traffic forecasting: A survey,2021, CoRR
 A brief overview of machine learning methods for short-term trafficforecasting and future directions,2018, SIGSPATIAL Special
 Diffusion convolutional recurrent neural net-work: Data-driven traffic forecasting,2018, In International Conference on Learning Representations
 Clustering-based undersamplingin class-imbalanced data,2017, Information Sciences
 Mem2seq: Effectively incorporating knowl-edge bases into end-to-end task-oriented dialog systems,2018, In Proceedings of the 56th AnnualMeeting of the Association for Computational Linguistics
 ST-GRAT: A novel spatio-temporal graph attention networks for accuratelyforecasting dynamically changing road speed,2020, In CIKM ’20: The 29th ACM International Confer-ence on Information and Knowledge Management
 Two-stream adaptive graph convolutional net-works for skeleton-based action recognition,2019, In IEEE Conference on Computer Vision and PatternRecognition
 Turing computability with neural nets,1991, Applied Math-ematics Letters
 Short-term traffic forecasting:Where we are and where we’re going,2014, Transportation Research Part C: Emerging Technologies
 Memory networks,2015, In 3rd International Confer-ence on Learning Representations
 Graph wavenet for deepspatial-temporal graph modeling,2019, In Proceedings of the International Joint Conference on Artifi-cial Intelligence
 Urban flow predictionfrom spatiotemporal data using machine learning: A survey,2020, Information Fusion
 Spatio-temporal graph convolutional networks: A deeplearning framework for traffic forecasting,2018, In Proceedings of the International Joint Conferenceon Artificial Intelligence
 Dnn-based prediction model forspatio-temporal data,2016, In Proceedings of the 24th ACM SIGSPATIAL International Conference onAdvances in Geographic Information Systems
 GMAN: A graph multi-attentionnetwork for traffic prediction,2020, In Proceedings of the AAAI Conference on Artificial Intelligence
