title,year,conference
 Local-globaldual perception based deep multiple instance learning for retinal disease classification,2021, In InternationalConference on Medical Image Computing and Computer-Assisted Intervention
 Salient object detection: A benchmark,2015, IEEE Transac-tions on Image Processing
 A computational approach to edge detection,1986, IEEE Transactions on Pattern Analysis and MachineIntelligence
 Improved saliency detection inRGB-D images using two-phase depth estimation and selective deep fusion,2020, IEEE Transactions on ImageProcessing
 Progressively complementarity-aware fusion network for RGB-D salient object detec-tion,2018, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Three-stream attention-aware network for RGB-D salient object detection,2019, IEEETransactions on Image Processing
 Multi-modal fusion network with multi-scale multi-path and cross-modalinteractions for RGB-D salient object detection,2019, Pattern Recognition
 RGB-D salient object detection via 3Dconvolutional neural,2021, In The Thirty-Fifth AAAI Conference on Artificial Intelligence
 Progressively guided alternate refinement network for RGB-D salient object detec-tion,2020, In Proceedings of the European Conference on Computer Vision
 DPANet: Depth potentiality-aware gatedattention network for RGB-D salient object detection,2020, IEEE Transactions on Image Processing
 Depth enhanced saliency detec-tion method,2014, In Proceedings of International Conference on Internet Multimedia Computing and Service
 Saliencydetection for stereoscopic images based on depth confidence analysis and multiple cues fusion,2016, IEEE SignalProcessing Letters
 Depth really matters: Improving visualsalient region detection with depth,2013, In British Machine Vision Conference
 The organizational learning cycle: How we can learn collectively,1999, Gower Publishing
 Enhanced-alignmentmeasure for binary foreground map evaluation,2018, In Proceedings of the 27th International Joint Conferenceon Artificial Intelligence
 BBS-Net: RGB-D salient object detectionwith a bifurcated backbone strategy network,2020, In Proceedings of the European Conference on ComputerVision
 JL-DCF: Joint learning and densely-cooperative fusionframework for RGB-D salient object detection,2020, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Dropout as a Bayesian approximation: Representing model uncertainty indeep learning,2016, In International Conference on Machine Learning
 Salient object detection for RGB-D image via saliency evolution,2016, InIEEE International Conference on Multimedia and Expo
 CNNs-based RGB-D saliency detectionvia cross-view transfer and multiview fusion,2017, IEEE Transactions on Cybernetics
 Deep residual learning for image recognition,2016, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Deeply supervisedsalient object detection with short connections,2017, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Co-attention cnns for unsupervised object co-segmentation,2018, In IJCAI
 Unsupervised cnn-basedco-saliency detection with graphical optimization,2018, In European Conference on Computer Vision
 Uncertainty quan-tification for medical image segmentation using dynamic label factor allocation among multiple raters,2020, InMICCAI on QUBIQ Workshop
 Accurate RGB-D salient object detection viacollaborative learning,2020, In Proceedings of the European Conference on Computer Vision
 Calibrated rgb-d salient object detection,2021, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Learning calibrated medical image segmentation via multi-rater agreement modeling,2021, In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition
 Depth saliency based on anisotropic center-surround difference,2014, In IEEE International Conference on Image Processing
 ImageNet classification with deep convolutionalneural networks,2012, In Advances in Neural Information Processing Systems
 ASIF-Net: Attention steered interweave fusion network for RGB-D salient object detection,2020, IEEETransactions on Cybernetics
 RGB-D salient object detectionwith cross-modality modulation and selection,2020, In Proceedings of the European Conference on ComputerVision
 Cross-modal weighting network for RGB-Dsalient object detection,2020, In Proceedings of the European Conference on Computer Vision
 Hierarchical alternate interactionnetwork for RGB-D salient object detection,2021, IEEE Transactions on Image Processing
 Joint semantic mining forweakly supervised rgb-d salient object detection,2021, Advances in Neural Information Processing Systems
 Saliency detection via dense andsparse reconstruction,2013, In Proceedings of the IEEE International Conference on Computer Vision
 Stereoscopic saliency modelusing contrast and depth-guided-background prior,2018, Neurocomputing
 MMNet: Multi-stage and multi-scale fu-sion network for RGB-D salient object detection,2020, In Proceedings of the 28th ACM International Conferenceon Multimedia
 A generic virtual content insertionsystem based on visual attention analysis,2008, In Proceedings of the 16th ACM International Conference onMultimedia
 A simple pooling-baseddesign for real-time salient object detection,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Picanet: Learning pixel-wise contextual attention for saliencydetection,2018, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Cascade graph neural networks forRGB-D salient object detection,2020, In Proceedings of the European Conference on Computer Vision
 Pyramidal feature shrinking for salient object detection,2021, In Proceed-ings of the AAAI Conference on Artificial Intelligence
 DeepUSPS: Deep robust unsupervised saliency prediction via self-supervision,2019, InAdvances in Neural Information Processing Systems
 A new bidirectional unsupervised domain adaptation segmentation framework,2021, In Interna-tional Conference on Information Processing in Medical Imaging
 Ensembled resunet for anatomi-cal brain barriers segmentation,2021, Segmentation
