title,year,conference
 Analyzing inverse problemswith invertible neural networks,2018, In International Conference on Learning Representations
 Airfoil self-noise and prediction,1989,1989
 Isolating sources of disentangle-ment in variational autoencoders,2018, arXiv preprint arXiv:1802
 Modeling winepreferences by data mining from physicochemical properties,2009, Decision support systems
 Nice: Non-linear independent components esti-mation,2015, CoRR
 Density estimation using real NVP,2016, CoRR
 Learning disentangled joint continuous and discrete representations,2018, In Proceed-ings of the 32nd International Conference on Neural Information Processing Systems
 The geometry of synchronization problems andlearning group actions,2021, Discrete & Computational Geometry
 Generative adversarial nets,2014, Advances in neural informationprocessing systems
 Curran Associates Inc,9781, ISBN 9781510860964
 Multi-chart flows,2021, arXivpreprint arXiv:2106
 On one effective method of solving certain classes of extremalproblems,1940, In Dokl
 Disentangling by factorising,2018, In Jennifer Dy and Andreas Krause(eds
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Complex line bundles over simplicial complexes and their appli-cations,2016, In Advances in Discrete Differential Geometry
 On Information and Sufficiency,1951, The Annals of MathematicalStatistics
 Photo-realistic sin-gle image super-resolution using a generative adversarial network,2017, In Proceedings of the IEEEconference on computer vision and pattern recognition
 Diverseimage-to-image translation via disentangled representations,2018, In Proceedings of the Europeanconference on computer vision (ECCV)
 Infogan-cr: Disentan-gling generative adversarial networks with contrastive regularizers,2020, In ICML
 Mode seeking gener-ative adversarial networks for diverse image synthesis,2019, In Proceedings of the IEEE/CVF Confer-ence on Computer Vision and Pattern Recognition
 Conditional generative adversarial nets,2014, arXiv preprintarXiv:1411
 C-rnn-gan: Continuous recurrent neural networks with adversarial training,2016, arXivpreprint arXiv:1611
 Approximate and discrete euclidean vector bundles,2021, arXiv preprintarXiv:2104
 Topologie Dreidimensionaler Gefaserter Raume,1933, Acta Mathematica
 Learning structured output representation usingdeep conditional generative models,2015, Advances in neural information processing systems
 Going deeper with convolutions,2015, In2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Divergence estimation for multidimensionaldensities via k-nearest-neighbor distances,2009, IEEE Transactions on Information Theory
 Cohomology of cryo-electron microscopy,2017, SIAM Journal on AppliedAlgebra and Geometry
