title,year,conference
 An empirical evaluation of generic convolutionaland recurrent networks for sequence modeling,2018, arXiv preprint arXiv:1803
 Representation learning: A review and newperspectives,2013, IEEE transactions on pattern analysis and machine intelligence
 Application of machine learning tech-niques for supply chain demand forecasting,2008, European Journal of Operational Research
 Fore-casting electricity spot-prices using linear univariate time-series models,2004, Applied Energy
 Time-series representation learning via temporal and contextual contrasting,2021, InProceedings of the Thirtieth International Joint Conference on Artificial Intelligence
 Neural decomposition of time-series data for effec-tive generalization,2162, IEEE Transactions on Neural Networks and Learning Systems
 Forecasting: principles and practice,2018, OTexts
 Automatic time series forecasting: the forecast packagefor r,2008, Journal of statistical software
 Financial time series forecasting using support vector machines,2003, Neurocomputing
 Modeling long-and short-termtemporal patterns with deep neural networks,2018, In The 41st International ACM SIGIR Conferenceon Research & Development in Information Retrieval
 Time-series extreme event forecast-ing with neural networks at uber,2017, In International conference on machine learning
 Represen-tation learning via invariant causal mechanisms,2020, arXiv preprint arXiv:2010
 Learningindependent causal mechanisms,2018, In International Conference on Machine Learning
 Elements ofcausal inference: foundationsand learning algorithms,2017, The MIT Press
 Multivariate bayesian structural time seriesmodel,2018, J
 Unsupervised representation learning fortime series with temporal neighborhood coding,2021, In International Conference on Learning Repre-sentations
 Visualizing data using t-sne,2008, Journal of machinelearning research
 Fast robuststl: Efficient and robustseasonal-trend decomposition for time series with complex patterns,2020, In Proceedings of the 26thACM SIGKDD International Conference on Knowledge Discovery & Data Mining
 A multi-horizonquantile recurrent forecaster,2017, arXiv preprint arXiv:1711
 A robust and efficient multi-scale seasonal-trend decomposition,2021, In ICASSP 2021 - 2021 IEEE International Conference on Acoustics
 A transformer-based framework for multivariate time series representation learning,9781, InProceedings of the 27th ACM SIGKDD Conference on Knowledge Discovery & Data Mining
