title,year,conference
 A theory of learning with similarity func-tions,2008, Mach
 Rademacher and gaussian complexities: Risk bounds andstructural results,2003, J
 Ratiorf: a novel measure for randomforest clustering based on the tversky¡¯s ratio model,2021, IEEE Transactions on Knowledge and DataEngineering
 Robust bayesian max-margin clustering,2014, In ZoubinGhahramani
 Multi-class classification with maxi-mum margin multiple kernel,2013, In Proceedings of the 30th International Conference on MachineLearning (ICML)
 Sparse manifold clustering and embedding,2011, In Advances in NeuralInformation Processing Systems (NIPS)
 Pattern Anal,2013, Mach
 Some limit theorems for empirical processes,1984, Ann
 Pattern Anal,2003, Mach
 Discriminative clustering by regularized informa-tion maximization,2010, In Advances in Neural Information Processing Systems (NIPS)
 A K-means clustering algorithm,1979, Applied Statistics
 Discriminative clus-tering via extreme learning machine,2015, Neural Networks
 Manifold-based similarity adaptation for label prop-agation,2013, In Advances in Neural Information Processing Systems (NIPS)
 UnsupervisedSVMs: On the complexity of the furthest hyperplane problem,2012, In Proceedings of the 25th AnnualConference on Learning Theory (COLT)
 Performance analysis for l_2 kernel classification,2008, In Advancesin Neural Information Processing Systems (NIPS)
 Robust kernel density estimation,2012, J
 Empirical margin distributions and bounding the generalizationerror of combined classifiers,2002, Ann
 Multi-way spectral partitioning and higher-order cheeger inequalities,2012, In Howard J
 CAKE: convex adaptive kernel densityestimation,2011, In Proceedings of the Fourteenth International Conference on Artificial Intelligenceand Statistics (AISTATS)
 Task-driven dictionary learning,2012, IEEE Transactionson Pattern Analysis and Machine Intelligence
 Discriminative bayesian nonparametricclustering,2550, In Carles Sierra (ed
 Learning with non-positive kernels,2004, In Proceedings of the Twenty-first International Conference on Machine Learn-ing (ICML)
 Nonlinear component analysis asa kernel eigenvalue problem,1998, Neural Comput
 Pairwise clustering and graphical mod-els,2003, In Advances in Neural Information Processing Systems (NIPS)
 A geometric analysis of subspace clustering withoutliers,2012, Ann
 Match-ing networks for one shot learning,2016, In Daniel D
 Maximum margin clustering,2004, InAdvances in Neural Information Processing Systems (NIPS)
 Semi-supervised learning by sparse representation,2009, In Proceedingsof the SIAM International Conference on Data Mining (SDM)
 On a theoryof nonparametric pairwise similarity for clustering: Connecting clustering to classification,2014, InAdvances in Neural Information Processing Systems (NIPS)
 Data clustering by laplacian regularized l1-graph,2014, In Proceedings of the Twenty-EighthAAAI Conference OnArtficial Intelligence (AAAI)
 Locality preserving clustering forimage database,2004, In Proceedings of the 12th ACM International Conference on Multimedia (MM)
 Constructing robust affinity graphs for spectralclustering,2014, In 2014 IEEE Conference on Computer Vision and Pattern Recognition
