title,year,conference
 Hiring byalgorithm: Predicting and preventing disparate impact,2016, Available at SSRN
 Optimal inequalities in probability theory: A convex opti-mization approach,2005, SIAM Journal on Optimization
 Convex Optimization,2004, Cambridge University Press
 On a formula for the L2 Wasserstein metric between measures on Euclidean andHilbert spaces,1990, Mathematische Nachrichten
 South German credit data: Correcting a widely used data set,2019, Reports in Mathematics
 Lemna: Explainingdeep learning based security applications,2018, In Proceedings of the 2018 ACM SIGSAC Conferenceon Computer and Communications Security
 Model-agnostic counterfactualexplanations for consequential decisions,2020, In International Conference on Artificial Intelligenceand Statistics
 Determinantal point processes for machine learning,2012, Foundations and TrendsR inMachine Learning
 “Should this loan be approved or denied?”: A large datasetwith class assignment guidelines,2018, Journal of Statistics Education
 Wasserstein Riemannian geometry ofGaussian densities,2018, Information Geometry
 Multivariate Chebyshev inequalities,1960, The Annals of Mathe-matical Statistics
 Contrastive explanation: A structural-model approach,2018, arXiv preprintarXiv:1811
 Explaining machine learning classifiersthrough diverse counterfactual explanations,2020, In Proceedings of the 2020 Conference on Fairness
 Robust Bayesian classification using an optimisticscore ratio,2020, In Proceedings of the 37th International Conference on Machine Learning
 Mean-covariance robust risk measurement,2021, arXiv preprint arXiv:2112
 A survey of the S-lemma,2007, SIAM Review
 Beyond individualized recourse: Interpretable and in-teractive summaries of actionable recourses,2020, arXiv preprint arXiv:2009
 Can i still trust you?: Understanding theimpact of distribution shifts on algorithmic recourses,2020, arXiv preprint arXiv:2012
 “Why should I trust you?” explaining thepredictions of any classifier,2016, In Proceedings of the 22nd ACM SIGKDD International Conferenceon Knowledge Discovery and Data Mining
 Efficient search for diverse coherent explanations,2019, In Proceedings of the Conferenceon Fairness
 On general minimax theorems,1958, Pacific Journal of Mathematics
 Sequentialdomain adaptation by synthesizing distributionally robust experts,2021, In Proceedings of the 38thInternational Conference on Machine Learning
 Towards robust and reliable algorith-mic recourse,2021, In Advances in Neural Information Processing Systems 35
 Actionable recourse in linear classification,2019, InProceedings of the Conference on Fairness
 Generalized Chebyshev bounds viasemidefinite programming,2007, SIAM Review
 The philosophical basis of algorithmic recourse,2020, InProceedings of the 2020 Conference on Fairness
 Counterfactual explanations withoutopening the black box: Automated decisions and the GDPR,2017, Harvard Journal ofLaw & Technol-ogy
 Baylime: Bayesianlocal interpretable model-agnostic explanations,2020, arXiv preprint arXiv:2012
