title,year,conference
 On evaluation ofembodied navigation agents,2018, arXiv preprint arXiv:1807
 Finite-time analysis of the multiarmed banditproblem,2002, Machine learning
 Minimax regret bounds for reinforce-ment learning,2017, In International Conference on Machine Learning (ICML)
 Objectnav revisited: On evaluation ofembodied agents navigating to objects,2020, arXiv preprint arXiv:2006
 Probabilistic dataassociation for semantic slam,2017, In 2017 IEEE international conference on robotics and automation(ICRA)
 An adversarialobjective for scalable exploration,2021, In 2021 IEEE/RSJ International Conference on IntelligentRobots and Systems (IROS)
 Semantic mapnet:Building allocentric semantic maps and representations from egocentric views,2021, AAAI
 Matterport3d: Learning from rgb-d data in indoorenvironments,2017, International Conference on 3D Vision (3DV)
 Object goalnavigation using goal-oriented semantic exploration,2020, In In Neural Information Processing Systems(NeurIPS)
 Semantic curiosity foractive visual learning,2020, In ECCV
 Robustnav:Towards benchmarking robustness in embodied navigation,2021, ICCV
 Learning exploration policies for navigation,2020, ICLR
 Embodiedquestion answering,2018, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Scene memory transformer forembodied agents in long-horizon tasks,2019, In Proceedings of the IEEE/CVF Conference on ComputerVision and Pattern Recognition (CVPR)
 Uncertainty in Deep Learning,2016, PhD thesis
 Exploration vs exploitation vs safety: Risk-aware multi-armed bandits,2013, In Asian Conference on Machine Learning
 A survey ofuncertainty in deep neural networks,2021, arXiv preprint arXiv:2107
 Simultaneous mapping and target drivennavigation,2019, arXiv preprint arXiv:1911
 Uncertainty-driven planner for exploration and navigation,2022, InternationalConference in Robotics and Automation (ICRA)
 Iqa: Visual question answering in interactive environments,2018, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition (CVPR)
 Cognitivemapping and planning for visual navigation,2017, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Bayesian active learning forclassification and preference learning,2011, arXiv preprint arXiv:1112
 Ai2-thor: An interactive 3d environment forvisual ai,2017, arXiv preprint arXiv:1712
 Simple and scalable predictiveuncertainty estimation using deep ensembles,2017, NIPS
 Sscnav: Confidence-aware semantic scene comple-tion for visual semantic navigation,2021, In Proc
 Fu-sion++: Volumetric object-level slam,2018, In 2018 International Conference on 3D Vision (3DV)
 Benchmarking classic and learnednavigation in complex 3d environments,2019, arXiv preprint arXiv:1901
 Visual representations for semantic target driven navigation,2019, In 2019 InternationalConference on Robotics and Automation (ICRA)
 Neural map: Structured memory for deep reinforcementlearning,2018, ICLR
 Automatic differentiation inpytorch,2017, NIPS
 Self-Supervised Exploration via Disagreement,2019, ICML
 U-net: Convolutional networks for biomedicalimage segmentation,2015, In International Conference on Medical image computing and computer-assisted intervention
 Slam++: Simultaneous localisation and mapping at the level of objects,2013, In Proceedingsof the IEEE conference on computer vision and pattern recognition (CVPR)
 Occupancy anticipation forefficient exploration and navigation,2020, In Proceedings of the European Conference on ComputerVision (ECCV)
 Active learning for convolutional neural networks: A core-setapproach,2018, ICLR
 Query by committee,1992, In Proceedings ofthe fifth annual workshop on Computational learning theory
 Gibson env:Real-world perception for embodied agents,2018, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 A frontier-based approach for autonomous exploration,1997, In Proceedings 1997IEEE International Symposium on Computational Intelligence in Robotics and AutomationCIRA’97
 Cubeslam: Monocular 3-d object slam,2019, IEEE Transactions onRobotics
 Visual semanticnavigation using scene priors,2019, ICLR
 Auxiliary tasks and exploration enableobjectnav,2021, arXiv preprint arXiv:2104
 Object-contextual representations for semanticsegmentation,2020, ECCV
 Context encoding for semantic segmentation,2018, In Proceedings of the IEEE conference onComputer Vision and Pattern Recognition (CVPR)
 Hierarchicalobject-to-zone graph for object navigation,2021, ICCV
 The surprising effectivenessof visual odometry techniques for embodied pointgoal navigation,2021, ICCV
