title,year,conference
 Singular value decomposition for genome-wide expressiondata processing and modeling,2000, Proc
 Learning elliptic partial differential equations with randomized linearalgebra,2022, Found
 Rational neural networks,2020, In Proc
 Data-driven discovery of physical laws with human-understandable deep learning,2021, arXiv preprint arXiv:2105
 A measure of asymptotic efficiency for tests of a hypothesis based on the sum ofobservations,1952, Ann
 A Karhunen-Loeve decomposition of a Gaussian process gener-ated by independent pairs of exponential random variables,2008, J
 The reproducing kernel Hilbert space structure of the sample paths of a Gaussianprocess,1973, Z
 Chebfun Guide,2014, Pafnuty Publications
 Probability: Theory and Examples,2019, Cambridge University Press
 The approximation of one matrix by another of lower rank,1936, Psychometrika
 Matrix Computations,2013, JHU Press
 Finding structure with randomness: Probabilistic al-gorithms for constructing approximate matrix decompositions,2011, SIAM Rev
 PrOPrieteS locales des fonctions a series de Fourier aleatoires,1960, Stud
 Gaussian processes and kernelmethods: A review on connections and equivalences,2018, arXiv preprint arXiv:1807
 Uber lineare Methoden in der Wahrscheinlichkeitsrechnung,1946, Ann
 Fonctions aleatoire de second ordre,1946, Rev
 On a question by D,1889, I
 Randomized numerical linear algebra: Foundations and algo-rithms,2020, Acta Numer
 Symmetric gauge functions and unitarily invariant norms,1960, Q
 A trace inequality of John von Neumann,1975, Monatsh
 Fast and stable randomized low-rank matrix approximation,2020, arXiv preprintarXiv:2009
 The random feature model for input-output maps between Banachspaces,2021, SIAM J
 Uber die Praktische Auflosung von Integralgleichungen mit AnWendUngen aufrandwertaufgaben,1930, Acta Math
 NIST Handbook of MathematicalFunctions ,2010, Cambridge University Press
 Gaussian processes for machine learning,2006, MIT Press
 Principles of mathematical analysis,1976, McGraW-Hill
 Pretty functions aPProximated by Chebfun2,2013, https://www
 Continuous analogues of matrix factorizations,2015, P
 Approximation Theory and Approximation Practice,2019, SIAM
 SubsPace-based signal analysis usingsingular value decomPosition,1993, Proc
 Some matrix-inequalities and metrization of matric sPace,1937, Tomsk Univ
 Principal component analysis,1987, Chemometr
