title,year,conference
 Ann-benchmarks: A benchmarkingtool for approximate nearest neighbor algorithms,2019, Information Systems
 Learning to route insimilarity graphs,2019, arXiv preprint arXiv:1905
 Multidimensional binary search trees used for associative searching,1975, Communi-CationsoftheACM 
 Cover trees for nearest neighbor,2006, In Pro-ceedings of the 23rd international conference on Machine learning
 Pattern recognition and machine learning,2006, Springer
 Neural embeddings ofgraphs in hyperbolic space,2017, arXiv preprint arXiv:1705
 LoW-dimensional hyperbolic knowledge graph embeddings,2020, In Proceedings of the 58th Annual Meetingof the Association for Computational Linguistics
 Explaining the success of nearest neighbor methods in pre-diction,2018, Foundations and Trends® in Machine Learning
 Random projection trees and loW dimensional manifolds,2008, InSTOC
 Randomized partition trees for nearest neighbor search,2015, Algo-rithmica
 Fast approximate nearest neighbor searchWith the navigating spreading-out graph,2019, Proceedings of the VLDB Endowment
 Learning mixed-curvature representa-tions in product spaces,2019, In International Conference on Learning Representations
 Approximate nearest neighbors: toWards removing the curse ofdimensionality,1998, In Proceedings of the thirtieth annual ACM symposium on Theory of computing
 Optimization of indexing based on k-nearest neighborgraph for proximity search in high-dimensional data,2018, arXiv preprint arXiv:1810
 Improved nearest neighbor search using auxiliary informationand priority functions,2018, In International Conference on Machine Learning
 Algorithms on negatively curved spaces,2006, In 2006 47thAnnual IEEE Symposium on Foundations of Computer Science (FOCS’06)
 Graph-based time-space trade-offs for approximate near neighbors,2018, In 34th In-ternational Symposium on Computational Geometry (SoCG 2018)
 Approximate near-est neighbor algorithm based on navigable small world graphs,2014, Information Systems
 Efficient and robust approximate nearest neighbor searchusing hierarchical navigable small world graphs,2018, IEEE transactions on pattern analysis andmachine intelligence
 On computing nearest neighbors with applications to decodingof binary linear codes,2015, In Annual International Conference on the Theory and Applications ofCryptographic Techniques
 Poincare embeddings for learning hierarchical representa-tions,2017, In Advances in neural information processing systems
 Learning continUoUs hierarchies in the lorentz model ofhyperbolic geometry,2018, In International Conference on Machine Learning
 Glove: Global vectors for wordrepresentation,2014, In Proceedings of the 2014 conference on empirical methods in natural languageprocessing (EMNLP)
 Graph-based nearest neighbor search: Frompractice to theory,2020, In International Conference on Machine Learning
 Spreading vectors forsimilarity search,2018, arXiv preprint arXiv:1806
 Overlapping spaces for compact graph representa-tions,2021, Advances in Neural Information Processing Systems
 Poincare glove: Hyperbolic wordembeddings,2019, In International Conference on Learning Representations
 Nearest neighbor search for hyperbolic embeddings,2020, arXiv preprintarXiv:2009
