title,year,conference
 Learningdynamic belief graphs to generalize on text-based games,2020, In Advances in Neural InformationProcessing Systems 33: Annual Conference on Neural Information Processing Systems 2020
 Ledeepchef deep reinforcement learning agent for familiesof text-based games,2020, In The Thirty-Fourth AAAI Conference on Artificial Intelligence
 Graph constrained reinforcement learningfor natural language action spaces,2020, In 8th International Conference on Learning Representations
 Playing text-adventure games with graph-based deepreinforcement learning,2019, In Jill Burstein
 How to avoidbeing eaten by a grue: Structured exploration strategies for textual worlds,2020, CoRR
 Textworld: A learningenvironment for text-based games,2018, In Workshop on Computer Games
 In Carlos A,2011, Coello Coello (ed
 Object-oriented curriculum generation forreinforcement learning,2018, In Elisabeth Andr6
 MOO-MDP: an object-orientedrepresentation for cooperative multiagent reinforcement learning,2019, IEEE Trans
 An object-oriented representation for efficientreinforcement learning,2008, In William W
 Go-explore: anew approach for hard-exploration problems,2019, CoRR
 Unsupervised learning for physical interactionthrough video prediction,2016, In Daniel D
 Fast R-CNN,2015, In 2015 IEEE International Conference on Computer Vision
 Unsupervised video object segmentation for deepreinforcement learning,2018, In Samy Bengio
 Recurrent independent mechanisms,2019, CoRR
 Learning latent dynamics for planning from pixels,2019, In Kamalika Chaudhuri and RuslanSalakhutdinov (eds
 Inter-active fiction games: A colossal adventure,2020, In The Thirty-Fourth AAAI Conference on ArtificialIntelligence
 Deepreinforcement learning with a natural language action space,2016, In Proceedings of the 54th AnnualMeeting of the Association for Computational Linguistics
 Algorithmicimprovements for deep reinforcement learning applied to interactive fiction,2020, In The Thirty-FourthAAAI Conference on Artificial Intelligence
 Object-oriented representation and hierarchical reinforcement learning in infinite mario,2012, In IEEE 24thInternational Conference on Tools with Artificial Intelligence
 Model based reinforcement learning foratari,2020, In 8th International Conference on Learning Representations
 Contrastive learning of structured worldmodels,2020, In 8th International Conference on Learning Representations
 Bandit based monte-carlo planning,2006, In Johannes Furnkranz
 Objective mismatch inmodel-based reinforcement learning,2020, In Alexandre M
 Exploration based languagelearning for text-based games,2020, In Proceedings of the Twenty-Ninth International Joint Conferenceon Artificial Intelligence
 Zero-shot transfer with deictic object-oriented representation inreinforcement learning,2018, In Samy Bengio
 An object-oriented approach to reinforcement learning in an actiongame,2011, In Vadim Bulitko and Mark O
 Language understanding for text-based games using deep reinforcement learning,2015, In LlUis M”Õquez
 Modeling relational data with graph convolutional networks,2018, In Aldo Gangemi
 Bidirectional attentionflow for machine comprehension,2017, In 5th International Conference on Learning Representations
 Mastering the gameofgo with deep neural networks and tree search,2016, Nat
 Reinforcement learning: An introduction,2018, MIT press
 Deep learning and the information bottleneck principle,2015, In 2015IEEE Information Theory Workshop
 Complexembeddings for simple link prediction,2016, In Maria-Florina Balcan and Kilian Q
 Learning to speak and act in a fantasytext adventure game,2019, In Proceedings of the 2019 Conference on Empirical Methods in NaturalLanguage Processing and the 9th International Joint Conference on Natural Language Processing
 Visualizing data using t-SNE,2008, Journal of machinelearning research
 Attention is all you need,2017, In Isabelle Guyon
 Multi-object search using object-oriented pomdps,2019, In International Conference on Roboticsand Automation
 Benchmarking model-based reinforcementlearning,2019, CoRR
 Comprehensible context-driven text game playing,2019, In IEEE Conferenceon Games
 Counting to explore and generalize in text-basedgames,2018, CoRR
 Baselines for reinforcement learning in text games,2018, In Lefteri H
 Object-oriented dynamics predictor,2018, In SamyBengio
 Object-orienteddynamics learning through multi-level abstraction,6989, In The Thirty-Fourth AAAI Conference onArtificial Intelligence
