title,year,conference
 ‘The Computer Got It Wrong’: How Facial Recognition Led To False Arrest OfBlack Man,2020, https://www
 Turning a blind eye: Explicit removalof biases and variation from deep neural network embeddings,2018, In Proceedings of the EuropeanConference on Computer Vision (ECCV) Workshops
 Gender shades: Intersectional accuracy disparities in commercialgender classification,2018, In Sorelle A
 VGGFace2: A datasetfor recognising faces across pose and age,2018, In International Conference on Automatic Face andGesture Recognition
 Fair prediction with disparate impact: A study of bias in recidivismprediction instruments,2017, Big data
 The relationship between precision-recall and roc curves,1595, InProceedings of the 23rd International Conference on Machine Learning
 The comparison and evaluation of forecasters,1983, Journalof the Royal Statistical Society: Series D (The Statistician)
 Pass: Pro-tected attribute suppression system for mitigating bias in face recognition,2021, In Proceedings of theIEEE/CVF International Conference on Computer Vision
 Face recognition using pytorch,2021, https://github
 Center on Privacy & Technology,2016, The Perpetual Line-up: Unregulated PoliceFace Recognition in America
 Jointly de-biasing face recognition and demographic attributeestimation,2020, ECCV
 Mitigating face recognition bias via group adaptive clas-sifier,2021, In Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition
 Face recognition vendor test part 3:,2019, Technicalreport
 On Calibration of Modern NeuralNetworks,2017, In Proceedings of the 34th International Conference on Machine Learning
 Ms-celeb-1m: A dataset andbenchmark for large-scale face recognition,2016, In ECCV
 Calibration of neural networks using splines,2021, In International Confer-ence on Learning Representations
 Equality of opportunity in supervisedlearning,2016, In D
 Deep imbalanced learning forface recognition and attribute prediction,2020, IEEE Transactions on Pattern Analysis and MachineIntelligence
 Striking the rightbalance with uncertainty,2019, In Proceedings of the IEEE/CVF Conference on Computer Vision andPattern Recognition (CVPR)
 Inherent trade-offs in the fairdetermination of risk scores,2017, Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik GmbH
 Analyzing and reducing the damage of dataset bias to face recognition withsynthetic data,2019, In 2019 IEEE/CVF Conference on Computer Vision and Pattern RecognitionWorkshops (CVPRW)
 Beta calibration: a well-founded and easilyimplemented improvement on logistic calibration for binary classifiers,2017, In Aarti Singh and JerryZhu (eds
 Additive adversariallearning for unbiased authentication,2019, In 2019 IEEE/CVF Conference on Computer Vision andPattern Recognition (CVPR)
 Exploring disentangledfeature representation beyond face identification,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Iarpa janus benchmark- c: Face dataset and protocol,2018, In 2018 International Conference on Biometrics (ICB)
 Measuringcalibration in deep learning,2019, In CVPR Workshops
 Multi-class uncer-tainty calibration via mutual information maximization-based binning,2021, In International Confer-ence on Learning Representations
 Probabilistic outputs for support vector machines and comparisons to regularizedlikelihood methods,1999, In ADVANCES IN LARGE MARGIN CLASSIFIERS
 On fairnessand calibration,2017, In I
 ONNX Model Zoo,2021, https://github
 Face recognition algorithmbias: Performance differences on images of children and adults,2019, In 2019 IEEE/CVF Conferenceon Computer Vision and Pattern Recognition Workshops (CVPRW)
 Deepface: Closing the gap tohuman-level performance in face verification,2014, In 2014 IEEE Conference on Computer Vision andPattern Recognition
 Comparison-level mitigation ofethnic bias in face recognition,2020, In 2020 8th International Workshop on Biometrics and Forensics(IWBF)
 Fairness definitions explained,9781, In Proceedings of the InternationalWorkshop on Software Fairness
 Mitigating bias in face recognition using skewness-aware reinforce-ment learning,2020, In Proceedings of the IEEE/CVF Conference on Computer Vision and PatternRecognition (CVPR)
 Deepclass-skewed learning for face recognition,0925, Neurocomputing
 Feature transfer learningfor face recognition with under-represented data,2019, In Proceedings of the IEEE/CVF Conference onComputer Vision and Pattern Recognition (CVPR)
 Obtaining calibrated probability estimates from decision treesand naive bayesian classifiers,1558, In Proceedings of the Eighteenth International Conference onMachine Learning
 Joint face detection and alignment usingmultitask cascaded convolutional networks,1558, IEEE Signal Processing Letters
