title,year,conference
 Specification mining and robust designunder uncertainty: A stochastic temporal logic approach,2019, ACM Transactions on Embedded ComputingSystems (TECS)
 Proximal policy opti-mization algorithms,2017, CoRR
 Deep learning forreal-time atari game play using offline monte-carlo tree search planning,2014, In Z
 Mastering the game of go with deep neural networksand tree search,2016, Nature
 A note on weighted criteria methods for compromisesolutions in multi-objective optimization,1996, Engineering Optimization
 An interactive weighted tchebycheff procedure for multiple objectiveprogramming,1983, Mathematical Programming
 An engineering approach: Hierarchical optimization criteria,1967, IEEE Transactions on AutomaticControl
 A closer look at drawbacks of minimizing weighted sums of objectives for paretoset generation in multicriteria optimization problems,1997, Structural optimization
 Multiobjective robust design using physical programming,2002, Structuraland Multidisciplinary Optimization
 Steepest descent methods for multicriteria optimization,2000, MathematicalMethods of Operations Research
 Stochastic method for the solution of unconstrained vectoroptimization problems,2002, Journal of Optimization Theory and Applications
 Scalarized multi-objective reinforcementlearning: Novel design techniques,2013, In 2013 IEEE Symposium on Adaptive Dynamic Programming andReinforcement Learning (ADPRL)
 Managing power consumption and performance of computing systems using reinforcementlearning,2008, In J
 Multi-criteria reinforcement learning,1998, In Proceedingsofthe Fifteenth International Conference on Machine Learning
 The steering approach for multi-criteria reinforcement learning,2002, InT
 Multi-objective deepreinforcement learning,2016, CoRR
 Dynamic weights inmulti-objective deep reinforcement learning,2019, In Kamalika Chaudhuri and Ruslan Salakhutdinov
 A distributional view onmulti-objective policy optimization,2020, In Hal Daume In and Aarti Singh
 Learning all optimal policies with multiple criteria,2008, In Proceedings ofthe 25th International Conference on Machine Learning
 Linear fitted-q iteration with multiple rewardfunctions,2012, Journal of Machine Learning Research
 Efficient reinforcement learning with multi-ple reward functions for randomized controlled trial analysis,2010, In Proceedings of the 27th InternationalConference on International Conference on Machine Learning
 Tree-based fitted q-iteration for multi-objective markov decision problems,2012, In The 2012 International Joint Conference on Neural Networks(IJCNN)
 Multi-objective fitted q-iteration: Paretofrontier approximation in one single run,2011, In 2011 International Conference on Networking
 Policy gradientapproaches for multi-objective sequential decision making,2014, In 2014 International Joint Conference onNeural Networks (IJCNN)
 Multi-objective reinforcement learning throughcontinuous pareto manifold approximation,2016, J
 Manifold-based multi-objective policy search with samplereuse,2017, Neurocomputing
 Prediction-guided multi-objective reinforcement learning for continuous robot control,2020, In Hal Daume In and AartiSingh
 A survey of multi-objectivesequential decision-making,2013, J
 Multi-task learning as multi-objective optimization,2018, In S
 A global optimization algorithm for generalized quadratic program-ming,2013, Journal of Applied Mathematics
 Submodular function minimization,2007, Mathematical Programming
 An algorithm for finding the minimum-norm point inthe intersection of a convex polyhedron and a hyperplane,1994, Japan Journal of Industrial and AppliedMathematics
 Finding the nearest point in a polytope,1976, Mathematical Programming
 A recursive algorithm for finding the minimum norm pointin a polytope and a pair of closest points in two polytopes,1993, Mathematical Programming
 The minimum euclidean-norm point in aconvex polytope: Wolfe’s combinatorial algorithm is exponential,2018, In Proceedings of the 50th AnnualACM SIGACT Symposium on Theory of Computing
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine Learning
 Revisiting Frank-Wolfe: Projection-free sparse convex optimization,2013, In Sanjoy Dasguptaand David McAllester
 Deep equilibrium models,2019, In Hanna M
 Proximal policy opti-mization algorithms,2017, arXiv preprint arXiv:1707
 Empirical evaluationmethods for multiobjective reinforcement learning algorithms,2011, Machine Learning
