title,year,conference
 Mini-batch consistent slot set encoderfor scalable set encoding,2021, arXiv preprint arXiv:2103
 Eigenvalues of rank-one updated matrices with some applications,2007, AppliedMathematics Letters
 Model-agnostic meta-learning for fast adaptation ofdeep networks,2017, In International Conference on Machine Learning
 Your classifier is secretly an energy based model and you should treat it likeone,2019, arXiv preprint arXiv:1912
 Benchmarking neural network robustness to commoncorruptions and perturbations,2019, arXiv preprint arXiv:1903
 Feature spacesingularity for out-of-distribution detection,2020, arXiv preprint arXiv:2011
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Human-level concept learningthrough probabilistic program induction,2015, Science
 Set trans-former: A framework for attention-based permutation-invariant neural networks,2019, In InternationalConference on Machine Learning
 A simple unified framework for detectingout-of-distribution samples and adversarial attacks,2018, arXiv preprint arXiv:1807
 Simple and principled uncertainty estimation with deterministic deep learning viadistance awareness,2020, arXiv preprint arXiv:2006
 Energy-based out-of-distributiondetection,2020, arXiv preprint arXiv:2010
 Praktische verfahren der gleichungsauflosung,1929, ZAMM-Journal of Applied Mathematics and MeChaniCS/Zeitschrift fr Angewandte Mathematik UndMechanik
 Spectral normalization forgenerative adversarial networks,2018, arXiv preprint arXiv:1802
 Can you trust your model’s uncertainty?evaluating predictive uncertainty under dataset shift,2019, arXiv preprint arXiv:1906
 Bayesian meta-learningfor the few-shot setting via deep kernels,2020, In Advances in Neural Information Processing Systems
 Optimization as a model for few-shot learning,2017, In ICLR
 Prototypical networks for few-shot learning,2017, arXivpreprint arXiv:1703
 Matching Networks for OneShot Learning,2016, In NIPS
 Deep sets,2017, arXiv preprint arXiv:1703
