title,year,conference
 Deep voice: Real-time neuraltext-to-speech,2017, Int
 Hrtf magnitudesynthesis via sparse representation of anthropometric features,2014, In IEEE Int
 A structural model for binaural sound synthesis,1998, IEEEtransactions on speech and audio processing
 In Int,2018, Conf
 Deformableconvolutional networks,2017, In Int
 Real time speech enhancement in the wave-form domain,2020, In Interspeech
 Dynamic time warping for music retrieval using time seriesmodeling of musical emotions,2015, IEEE Transactions on Affective Computing
 Adversarial audio synthesis,2019, In Int
 Co-separating sounds of visual objects,2019, In Int
 Implicit hrtf modeling using temporal convolutional networks,2021, InIEEE International Conference on Acoustics
 Demystifying tasnet: A dissecting approach,2020, In IEEE Int
 Efficientneural audio synthesis,2018, arXiv preprint arXiv:1802
 Measurement of head-related transfer functions: A review,2020, AppliedSciences
 Self-supervised audio spatial-ization with correspondence classifier,2019, In IEEE Int
 Diffrac-tion kernels for interactive sound propagation in dynamic environments,2018, IEEE Transactions onVisualization and Computer Graphics
 Implicit neural representations with periodic activation functions,2020, arXiv preprintarXiv:2006
 Natural sound rendering for head-phones: Integration of signal processing techniques,2015, IEEE Signal Processing Magazine
 Wavenet: A generative modelfor raw audio,2016, In ISCA Speech Synthesis Workshop
 Tacotron: Towards end-to-endspeech synthesis,2017, In Interspeech
 Fully perceptual-based 3d spatial sound individualizationwith an adaptive variational autoencoder,2017, ACM Transaction on Graphics
 Parallel wavegan: A fast waveform genera-tion model based on generative adversarial networks with multi-resolution spectrogram,2020, In IEEEInt
 Surround by sound:A review of spatial audio recording and reproduction,2017, Applied Sciences
 The sound of pixels,2018, In European Conf
 Rendering localized spatial audio in avirtual auditory space,2004, IEEE Transactions on Multimedia
