title,year,conference
 Oracle inequalities for computationally budgetedmodel selection,2011, In COLT
 Least squares revisited: Scalableapproaches for multi-class prediction,2014, In ICML
 Random search for hyper-parameter optimization,2012, In JMLR
 Algorithms for hyper-parameter optimization,2011, In NIPS
 Speeding up automatic hyperparameter optimization ofdeep neural networks by extrapolation of learning curves,2015, In IJCAI
 Towards an empirical foundation for assessing bayesian optimization ofhyperparameters,2013, In NIPS Bayesian Optimization Workshop
 Efficient multi-start strategies for local search algorithms,2011, JAIR
 Sequential model-based optimization for general algorithmconfiguration,2011, In Proc
 Best-arm identification algorithms for multi-armed bandits in the fixedconfidence setting,2014, In Information Sciences and Systems (CISS)
 Non-stochastic best arm identification and hyperparameter optimiza-tion,2015, In AISTATS
 Fast bayesian optimization of machinelearning hyperparameters on large datasets,2016, arXiv preprint arXiv:1605
 Learning multiple layers of features from tiny images,2009, In Technical report
 An empirical evaluation of deep architectures on problems with many factors ofvariation,2007, In ICML
 Hyperband: A novel bandit-based approach to hyperparameter optimization,2016, arXiv:1603
 Hoeffding races: Accelerating model selection search for classification andfunction approximation,1993, In NIPS
 Reading digits in natural images with unsupervised feature learning,2011, In NIPSWorkshop on Deep Learning and Unsupervised Feature Learning
 Random features for large-scale kernel machines,2007, In NIPS
 Soft margins for adaboost,2001, Machine Learning
 In defense of one-vs-all classification,2004, JMLR
 Selecting near-optimal learners via incremental dataallocation,2016, In AAAI
 Convolutional neural networks applied to house numbersdigit classification,2012, In ICPR
 Practical bayesian optimization of machine learningalgorithms,2012, In NIPS
 Bayesian optimization using deep neural networks,2015, In ICML
 Multi-task bayesian optimization,2013, In NIPS
 Freeze-thaw bayesian optimization,2014, arXiv:1406
