title,year,conference
 Non-linear optimisation,2007, fmrib technical reporttr07ja1
 On pixel-wise explanations for non-linear classifier decisions by layer-wise relevance propaga-tion,2015, PloS one
 Visualizing higher-layer features of adeep network,2009, Dept
 Analytic estimation of statistical significance maps for support vectormachine based multi-variate image analysis and classification,2013, NeuroImage
 Caffe: Convolutional architecture for fast feature embedding,2014, arXiv preprintarXiv:1408
 Automatic classification of mrscans in alzheimer’s disease,2008, Brain
 Imagenet classification with deep convolutional neuralnetworks,2012, In Advances in neural information processing systems
 Classifyingbrain states and determining the discriminating activation patterns: Support vector machine on functional mridata,2005, NeuroImage
 Explaining classifications for individual instances,2008, Knowledge andData Engineering
 Not just a black box: Learningimportant features through propagating activation differences,2016, arXiv preprint arXiv:1605
 Deep inside convolutional networks: Visualisingimage classification models and saliency maps,2013, arXiv preprint arXiv:1312
 Going deeper with convolutions,2015, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 Support vector machine learning-based fmridata group analysis,2007, NeuroImage
 Understanding neural networksthrough deep visualization,2015, arXiv preprint arXiv:1506
 Learning deep featuresfor discriminative localization,2016, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
