title,year,conference
 Probabilistic topic models,2012, Communications of the ACM
 Correlated topic models,2006, In Advances in Neural InformationProcessing Systems
 A correlated topic model of science,2007, Annals of AppliedStatistics
 A generalization of principal compo-nent analysis to the exponential family,2001, In Advances in Neural Information Processing Systems
 Finding scientific topics,2004, Proceedings of the Nationalacademy of Sciences
 Kernel topic models,2012, In AISTATS
 Training products of experts by minimizing contrastive divergence,2002, Neuralcomputation
 Replicated softmax: an undirected topic model,2009, InAdvances in Neural Information Processing Systems
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, pp
 Adam: A method for stochastic optimization,2015, 3rd InternationalConference on Learning Representations (ICLR)
 Automaticdifferentiation variational inference,2016, arXiv preprint arXiv:1603
 A neural autoregressive topic model,2012, In Advances in NeuralInformation Processing Systems
 Machine reading tea leaves: Automaticallyevaluating topic coherence and topic model quality,2014, In EACL
 Choice of basis for Laplace approximation,1998, Machine learning
 Neural variational inference for text processing,2016, pp
 Reconstructing Pompeian households,2009, In Applications of Topic Models Workshop
 Black box variational inference,2014, In AISTATS
 Stochastic backpropagation andapproximate inference in deep generative models,2014, pp
 Rethinking LDA: Why priors matter,2009, InNIPS
 Exponential family harmoniums withan application to information retrieval,2004, In Advances in Neural Information Processing Systems
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine Learning
