title,year,conference
 Variational inference for Dirichlet process mixtures,2006, BayesianAnalysis
 An infinite restricted Boltzmann machine,2016, NeuralComputation
 A Bayesian analysis of some nonparametric problems,1973, The annals of statistics
 Infinite latent feature models and the Indian buffetprocess,2005, Neural Information Processing Systems (NIPS)
 Draw: A recurrentneural network for image generation,2015, International Conference on Machine Learning (ICML)
 Reducing the dimensionality of data with neuralnetworks,2006, Science
 Reliable and scalable variational inference forthe hierarchical Dirichlet process,2015, International Conference on Artificial Intelligence and Statistics(AIStats)
 An introduction tovariational methods for graphical models,1999, Machine learning
 Adam: A method for stochastic optimization,2014, InternationalConference on Learning Representations (ICLR)
 Auto-encoding variational bayes,2014, International Conference onLearning Representations (ICLR)
 Semi-supervisedlearning with deep generative models,2014, Neural Information Processing Systems (NIPS)
 Variational inference with renyi divergence,2016, Neural InformationProcessing Systems (NIPS)
 Auxiliary deepgenerative models,2016, International Conference on Machine Learning (ICML)
 Density networks,1999, Statistics and neural networks: advancesat the interface
 Approximate inference for deep latent gaussianmixtures,2016, NIPS Workshop on Bayesian Deep Learning
 Combinatorial stochastic processes,2002, UC Berkeley Technical Report (621)
 Variational inference with normalizing flows,2015, InternationalConference on Machine Learning (ICML)
 Stochastic backpropagation andapproximate inference in deep generative models,2014, International Conference on Machine Learning(ICML)
 One-shot generalization in deep generative models,2016, International Conference on Machine Learning(ICML)
 Learning ordered representations with nesteddropout,2014, International Conference on Machine Learning (ICML)
 Nonparametric bayesian models through probit stick-breakingprocesses,2011, Bayesian analysis
 Fixed-form variational posterior approximation throughstochastic linear regression,2013, Bayesian Analysis
 Markov chain monte carlo and variationalinference: Bridging the gap,2015, International Conference on Machine Learning (ICML)
 A constructive definition of Dirichlet priors,1994, Statistica Sinica
 Variational Gaussian process,2016, InternationalConference on Learning Representations (ICLR)
