title,year,conference
 Convex multi-task feature learn-ing,2008, Machine Learning
 Multitask learning,1997, Machine Learning
 Age and gender estimation of unfiltered faces,2014, IEEETransactions on Information Forensics and Security
 Regularized multi-task learning,2004, In KnowledgeDiscovery and Data Mining (KDD)
 Cross-language knowledge transferusing multilingual deep neural network with shared hidden layers,2013, In International Conferenceon Acoustics
 Clustered multi-task learning: A convexformulation,2009, In Neural Information Processing Systems (NIPS)
 Learning with whom to share in multi-task featurelearning,2011, In International Conference on Machine Learning (ICML)
 Tensor decompositions and applications,2009, SIAM Review
 Human-level concept learningthrough probabilistic program induction,2015, Science
 Gradient-based learning applied to documentrecognition,1998, Proceedings of the IEEE
 Age and gender classification using convolutional neural networks,2015, InComputer Vision and Pattern Recognition Workshops (CVPRW)
 Representa-tion learning using multi-task deep neural networks for semantic classification and informationretrieval,2015, NAACL
 Tensorizing neuralnetworks,2015, In Neural Information Processing Systems (NIPS)
 Mul-tilinear multitask learning,2013, In International Conference on Machine Learning (ICML)
 To transferor not to transfer,2005, In In NIPS Workshop
 Some mathematical notes on three-mode factor analysis,1966, Psychometrika
 Multitask learning meets tensorfactorization: task imputation via convex optimization,2014, In Neural Information Processing Systems(NIPS)
 A unified perspective on multi-domain and multi-tasklearning,2015, In International Conference on Learning Representations (ICLR)
 Facial landmark detection bydeep multi-task learning,2014, In European Conference on Computer Vision (ECCV)
