title,year,conference
 Se-mantic image segmentation with deep convolutional nets and fully connected crfs,2015, In ICLR
 Compressingneural networks with the hashing trick,2015, In ICML
 Fast r-cnn,2015, In ICCV
 Compressing deep concolutional net-works using vector quantization,2014, arXiv preprint arXiv:1412
 Dynamic network surgery for efficient dnns,2016, In NIPS
 Deep learning withlimited numerical precision,2015, In ICML
 Deep residual learning for image recog-nition,2016, In CVPR
 Imagenet classification with deep convo-lutional neural networks,2012, In NIPS
 Gradient-based learning applied todocumentrecognition,1998, In NIPS
 Fully convolutional networks for semanticsegmentation,2015, In CVPR
 Xnor-net: Imagenetclassification using binary convolutional neural networks,2016, arXiv preprint arXiv:1603
 Faster r-cnn: Towards real-time objectdetection with region proposal networks,2015, In NIPS
 Very deep convolutional networks for large-scale imagerecognition,2015, In ICLR
 Going deeper with convolutions,2015, InCVPR
 Deepface: Closing the gap tohuman-level performance in face verification,2014, In CVPR
 Improving the speed of neural networks oncpus,2011, In Deep Learning and Unsupervised Feature Learning Workshop
