title,year,conference
 Binary oPtimized hashing,1247, In Proceedings of the2016 ACM on Multimedia Conference
 Binary cut-and-branch method for solving mixed integer programming prob-lems,2017, In Constructive Nonsmooth Analysis and Related Topics (dedicated to the memory of VFDemyanov)(CNSA)
 Why should i trust you?: Explaining the predic-tions of any classifier,1135, In Proceedings of the 22nd ACM SIGKDD International Conference onKnowledge Discovery and Data Mining
