title,year,conference
 An analysis of deep neural networkmodels for practical applications,2017, In arXiv:1605
 Compressing deep convolutionalnetworks using vector quantization,2015, In ICLR
 Ms-celeb-1m: A dataset andbenchmark for large-scale face recognition,2016, In ECCV
 Deep residual learning for imagerecognition,2016, In CVPR
 Distilling the knowledge in a neural network,2014, InNIPS Workshop
 A fast learning algorithm for deep beliefnets,2006, 2006
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In ICML
 Learning multiple layers of features from tiny images,2009, InTechnical report
 Imagenet classification with deep convolu-tional neural networks,2012, In NIPS
 Labeled faces in thewild: A survey,2016, In Advances in Face Detection and Facial Image Analysis
 Deep learning face attributes in the wild,2015, InICCV
 Face model compression bydistilling knowledge from neurons,2016, In AAAI
 Tensorizing neuralnetworks,2015, In NIPS
 Xnor-net: Imagenetclassification using binary convolutional neural networks,2016, In ECCV
 Faster r-cnn: Towards real-time objectdetection with region proposal networks,2015, In NIPS
 Fitnets: Hints for thin deep nets,2015, In ICLR
 Deep model compression: Distilling knowledgefrom noisy teachers,2017, In arXiv:1610
 Facenet: A unified embedding for facerecognition and clustering,2015, In CVPR
 Very deep convolutional networks for large-scale imagerecognition,2015, In ICLR
 Going deeper with convolutions,2015, In CVPR
 Rethinkingthe inception architecture for computer vision,2016, In CVPR
 Learning face representation from scratch,2016, InarXiv:1506
 Deep semantic ranking based hashingfor multi-label image retrieval,2015, In CVPR
