title,year,conference
 Towards string-to-tree neural machine translation,2017, arXiv preprintarXiv:1704
 Neural machine translation by jointly learning toalign and translate,2014, arXiv preprint arXiv:1409
 A survey on tree edit distance and related problems,2005, Theoretical computer science
 Improved neural machine translation with asyntax-aware encoder and decoder,2017, arXiv preprint arXiv:1707
 Tree automata techniques and applications,2007, 2007
 A tree-to-tree model for statistical machine translation,2008, PhD thesis
 Language to logical form with neural attention,2016, 6 January 2016
 Character-based decoding in tree-to-sequenceattention-based neural machine translation,2016, In Proceedings of the 3rd Workshop on Asian Translation(WAT2016)
 Tree-to-sequence attentional neural machinetranslation,2016, arXiv preprint arXiv:1603
 A general framework for adaptive processing of datastructures,1998, IEEE transactions on Neural Networks
 Lstm recurrent networks learn simple context-free and context-sensitivelanguages,2001, IEEE Transactions on Neural Networks
 Training tree transducers,2004, Technical report
 Learning to transduce withunbounded memory,2015, In Advances in Neural Information Processing Systems
 Assessing the ability of lstms to learn syntax-sensitivedependencies,2016, arXiv preprint arXiv:1611
 Effective approaches to attention-based neuralmachine translation,2015, arXiv preprint arXiv:1508
 Neural tree indexers for text understanding,2016, arXiv preprintarXiv:1607
 Application of tree transducers in statistical machine translation,2011, Depth report
 A neural attention model for abstractive sentencesummarization,2015, arXiv preprint arXiv:1509
 End-to-end memory networks,2015, In Advances in neuralinformation processing systems
 Sequence to sequence learning with neural networks,2014, In Advancesin neural information processing systems
 A neural conversational model,2015, arXiv preprint arXiv:1506
 Grammar as aforeign language,2015, In Advances in Neural Information Processing Systems
 Show and tell: A neural image captiongenerator,2015, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
