title,year,conference
 Towards principled methods for training generative adversarialnetworks,2017, In NIPS 2016 Workshop on Adversarial Training
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 One-step neural network inversion with PDF learningand emulation,2005, In International Joint Conference on Neural Networks
 Mode Regularized Gener-ative Adversarial Networks,2016, December 2016
 Density estimation using real nvp,2016, arXivpreprint arXiv:1605
 Adversarial feature learning,2016, arXiv preprintarXiv:1605
 Adversarially Learned Inference,2016, June 2016
 Training generative neuralnetworks via Maximum Mean Discrepancy optimization,2015, May 2015
 Generative Adversarial Nets,2014, pp
 Alternating back-propagation for generatornetwork,2016, arXiv preprint arXiv:1606
 Inversion of neural networks by gradient descent,1990, Parallelcomputing
 Adversarial variational bayes: Unifyingvariational autoencoders and generative adversarial networks,2017, arXiv preprint arXiv:1701
 f-gan: Training generative neural sam-plers using variational divergence minimization,2016, In Advances in Neural Information ProcessingSystems
 Stochastic backpropagation and approximate inferencein deep generative models,2014, arXiv
 High-Dimensional Probability Estimation with Deep Den-sity Models,2013, CoRR
