title,year,conference
 Adaptive neural networksfor fast test-time prediction,2017, In ICML
 Automatedcurriculum learning for neural networks,2017, In ICML
 Deep residual learning for image recognition,2016, In ComputerVision and Pattern Recognition (CVPR)
 Multi-scale denseconvolutional networks for efficient prediction,2017, In arxiv preprint: 1703
 Densely connectedconvolutional networks,2017, In Computer Vision and Pattern Recognition (CVPR)
 Learning multiple layers of features from tiny images,2009, Technical report
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in Neural Information Processing Systems 25
 Fractalnet: Ultra-deep neural networks without resid-uals,2017, In International Conference on Learning Representations (ICLR)
 Deeply-supervised nets,2015, In AISTATS
 Very deep convolutional networks for large-scale imagerecognition,2015, In International Conference on Learning Representations (ICLR)
 Holistically-nested edge detection,2015, In ICCV
 Aggregated residual trans-formations for deep neural networks,2017, In Computer Vision and Pattern Recognition (CVPR)
 Using anytime algorithms in intelligent systems,1996, AI Magazine
