title,year,conference
 Protein functionprediction via graph kernels,2005, Bioinformatics
 Spectral Networks and Locallyconnected networks on Graphs,2014, In Proceedings of the International Conference on LearningRepresentations
 Support-vector networks,1995, Machine learning
 Convolutional Neural Networks onGraphs with Fast Localized Spectral Filtering,2016, In Advances in Neural Information ProcessingSystems
 Scal-able kernels for graphs with continuous attributes,2013, In Advances in Neural Information ProcessingSystems
 Community detection in networks: A user guide,2016, Physics Reports
 On Graph Kernels: Hardness Results and EfficientAlternatives,2003, In Learning Theory and Kernel Machines
 Deep Convolutional Networks on Graph-StructuredData,2015, arXiv preprint arXiv:1506
 Global graphkernels using geometric embeddings,2014, In Proceedings of the 31st International Conference onMachine Learning
 Convolutional neural networks for sentence classification,2014, arXiv preprintarXiv:1408
 Semi-Supervised Classification with Graph Convolutional Net-works,2017, In Proceedings of the International Conference on Learning Representations
 Identification of influential spreaders in complex networks,2010, Naturephysics
 The Multiscale Laplacian Graph Kernel,2016, In Advances in NeuralInformation Processing Systems
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in neural information processing systems
 Graph kernels based on tree patterns for molecules,2009, Machine learning
 Textrank: Bringing order into texts,2004, Association for ComputationalLinguistics
 Learning Convolutional Neural Net-works for Graphs,2016, In Proceedings of the 33rd International Conference on Machine Learning
 Matching Node Embed-dings for Graph Similarity,2017, In Proceedings of the 31st AAAI Conference on Artificial Intelligence
 Learning with Kernels,2001, The MIT Press
 Halting in Random Walk Kernels,2015, In Advances in NeuralInformation Processing Systems
 Classifying graphs as images with convolutional neural networks,2017, arXiv preprintarXiv:1708
 Generalizing the convolution operatorto extend cnns to irregular domains,2016, arXiv preprint arXiv:1606
 Show and tell: A neuralimage caption generator,2015, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Comparison of descriptor spaces for chemical compoundretrieval and classification,2008, Knowledge and Information Systems
 Using the Nystrom Method to Speed UP KernelMachines,2000, In Proceedings of the 13th International Conference on Neural Information ProcessingSystems
 Deep Graph Kernels,2015, In Proceedings of the 21th ACM SIGKDDInternational Conference on Knowledge Discovery and Data Mining
 A Structural Smoothing Framework For Robust Graph Compar-ison,2015, In Advances in Neural Information Processing Systems
