title,year,conference
 Catastrophic forgetting in connectionist networks,1999, Trends in cognitive sciences
 Escaping from saddle points - online stochasticgradient for tensor decomposition,2015, In COLT
 Generative Adversarial Networks,2014, In NIPS
 Low-shot visUal recognition by shrinking and hallUcinatingfeatUres,2016, arXiv:1606
 Fine-tuning deep neuralnetworks in continuous learning scenarios,2016, In ACCV Workshop on Interpretation and Visualizationof Deep Neural Nets
 Distance-based imageclassification: Generalizing to new classes at near zero cost,2013, IEEE Transactions on Pattern Analysisand Machine Intelligence (PAMI)
 icarl: Incrementalclassifier and representation learning,2016, In CVPR
 Progressive neural networks,2016, arXiv:1606
 Very deep convolutional networks for large-scale imagerecognition,2015, In ICLR
 Conditional image generation with pixelcnn decoders,2016, arXiv:1606
 A strategyfor an uncompromising incremental learner,2017, arXiv:1705
 A novel progressive learning technique for multi-classclassification,2016, Neurocomputing
 Matchingnetworks for one shot learning,2016, In NIPS
 Fine-Grained Visual Comparisons with Local Learning,2014, In CVPR
