title,year,conference
 One-shot imitation learning,2017, arXiv preprintarXiv:1703
 Generative adversarial imitation learning,2016, In Advances in NeuralInformation Processing Systems
 Long short-term memory,1997, Neural Computation
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Imitation from observation: Learn-ing to imitate behaviors from raw video via context translation,2017, arXiv preprint arXiv:1707
 Algorithms for inverse reinforcement learning,2000, In Proceedingsof the Seventeenth International Conference on Machine Learning
 Curiosity-driven explorationby self-supervised prediction,2017, In International Conference on Machine Learning (ICML)
 Efficient reductions for imitation learning,2010, In Proceedings ofthethirteenth international conference on artificial intelligence and statistics
 A reduction of imitation learning and struc-tured Prediction to no-regret online learning,2011, In International Conference on Artificial Intelligenceand Statistics
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Temporal credit assignment in reinforcement learning,1984, 1984
 Robustimitation of diverse behaviors,2017, arXiv preprint arXiv:1707
 Adadelta: an adaptive learning rate method,2012, arXiv preprint arXiv:1212
 Maximum entropy inversereinforcement learning,2008, In AAAI
