title,year,conference
 Learning end-to-end goal-oriented dialog,2016, arXiv preprintarXiv:1605
 Pomdp-based dialogue manager adaptation to extendeddomains,2013, In Proceedings ofthe SIGDIAL 2013 Conference
 Learning dialogue strategies within themarkov decision process framework,1997, In Automatic Speech Recognition and Understanding
 A stochastic model of human-machine in-teraction for learning dialog strategies,2000, IEEE Transactions on speech and audio processing
 Deal or no deal? end-to-end learning for negotiation dialogues,2017, arXiv preprint arXiv:1706
 Dialoguelearning with human-in-the-loop,2016, arXiv preprint arXiv:1611
 Deep reinforce-ment learning for dialogue generation,2016, arXiv preprint arXiv:1606
 Auser simulator for task-completion dialogues,2016, arXiv preprint arXiv:1612
 Lstm based conversation models,2016, arXiv preprintarXiv:1603
 Comparison of approaches to continuous hand gesture recogni-tion for a visual dialog system,1999, In Acoustics
 A neural network approach to context-sensitivegeneration of conversational responses,2015, arXiv preprint arXiv:1506
 Computing machinery and intelligence,1950, Mind
 A neural conversational model,2015, arXiv preprint arXiv:1506
 The dialog state trackingchallenge,2013, In Proceedings of the SIGDIAL 2013 Conference
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
