title,year,conference
 Distributedpractice in verbal recall tasks: A review and quantitative synthesis,2006, Psychological bulletin
 Adversarial feature learning,2017, In InternationalConference on Learning Representations (ICLR)
 Adversarially learned inference,2017, In International Conference on LearningRepresentations (ICLR)
 Pathnet: Evolution channels gradient descent in suPer neuralnetworks,2017, arXiv preprint arXiv:1701
 Pseudo-recurrent connectionist networks: An aPProach to the’sensitivity-stability'dilemma,1997, Connection Science
 An emPirical investi-gation of catastroPhic forgetting in gradient-based neural networks,2015, arXiv preprint arXiv:1312
 Unraveling the evolutionary determinants of sleeP,2016, Current Biology
 Auto-encoding variational bayes,2014, In International Conference onLearning Representations (ICLR)
 EPisodic memory in connectionist networks,1990, In Proceedings of the 12th AnnualConference of the Cognitive Science Society
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Gradual unlearning and catastrophic interference: A comparison of distributedarchitectures,1991, Relating theory and data: Essays on human memory in honor of Bennet B
 Reinforcement learning for robots using neural networks,1993, PhD thesis
 Why there are complementarylearning systems in the hippocampus and neocortex: insights from the successes and failures ofconnectionist models of learning and memory,1995, Psychological review
 Catastrophic interference in connectionist networks: Thesequential learning problem,1989, Psychology of learning and motivation
 Adversarial variational bayes: Unifyingvariational autoencoders and generative adversarial networks,2017, arXiv preprint arXiv:1701
 Human-level controlthrough deep reinforcement learning,2015, Nature
 Onlinecontrastive divergence with generative replay: Experience replay without storing data,2016, CoRR
 The jellyfish cassiopea exhibits asleep-like state,2017, Current Biology
 Play it again: reactiva-tion of waking experience and memory,2010, Trends in neurosciences
 Actor-mimic: Deep multitask andtransfer reinforcement learning,2016, In International Conference on Learning Representations (ICLR)
 Sequential learning in neural networks: A review and a discussion of pseudore-hearsal based methods,2004, Intelligent Data Analysis
 Progressive neural networks,2016, arXiv preprintarXiv:1606
 Continual learning with deep generativereplay,2017, In Neural Information Processing Systems (NIPS)
 Compete to compute,2013, In Neural Information Processing Systems (NIPS)
 Sleep promotesbranch-specific formation of dendritic spines after learning,2014, Science
