title,year,conference
 Adaptive neural networks forefficient inference,2017, In International Conference on Machine Learning
 Learning complexity-aware cascadesfor deep pedestrian detection,2015, In Proceedings of the IEEE International Conference on ComputerVision
 Dual pathnetworks,2017, arXiv preprint arXiv:1707
 Asirra: a captcha that exploits interest-aligned manual image categorization,2007, In ACM Conference on Computer and CommunicationsSecurity
 Eie: efficient inference engine on compressed deep neural network,2016, In Proceedings of the43rd International Symposium on Computer Architecture
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Mobilenets: Efficient convolutional neural networks formobile vision applications,2017, arXiv preprint arXiv:1704
 Noscope: optimizingneural network queries over video at scale,2017, Proceedings of the VLDB Endowment
 Imagenet classification with deep convolu-tional neural networks,2012, In Advances in neural information processing systems
 Pruning filters forefficient convnets,2016, arXiv preprint arXiv:1608
 Yfcc100m: The new data in multimedia research,2016, Communicationsof the ACM
 Learning models for object recognition fromnatural language descriptions,2009, 2009
 Idk cascades:Fast deep learning by learning not to overthink,2017, arXiv preprint arXiv:1706
 Understandingdeep learning requires rethinking generalization,2016, arXiv preprint arXiv:1611
 Shufflenet: An extremely efficientconvolutional neural network for mobile devices,2017, arXiv preprint arXiv:1707
 Neural architecture search with reinforcement learning,2017, In ICLR
 Learning transferable architecturesfor scalable image recognition,2017, arXiv preprint arXiv:1707
