title,year,conference
 The arcade learning envi-ronment: An evaluation platform for general agents,2015, In Proceedings of the 24th InternationalConference on Artificial Intelligence
 Deep blue,2002, Artificial intelligence
 Multitask learning,1998, In Learning to learn
 Unsupervised visual do-main adaptation using subspace alignment,2013, In Proceedings of the IEEE international conferenceon computer vision
 A neural algorithm of artistic style,2015, arXivpreprint arXiv:1508
 General game playing: Overview of theAAAI competition,2005, AI magazine
 A turing test for computer game bots,2009, IEEE Transactions on ComputationalIntelligence and AI in Games
 Reinforcement learning with unsupervised auxiliary tasks,2016, arXivpreprint arXiv:1611
 The malmo platform for ar-tificial intelligence experimentation,2016, In International joint conference on artificial intelligence(IJCAI)
 Believable bot navigation via playback ofhuman traces,2013, In Believable Bots
 Actor-Critic Algorithms,1999, In Neural Information ProcessingSystems (NIPS)
 Human-levelcontrol through deep reinforcement learning,2015, Nature
 Asynchronous Methods for Deep ReinforcementLearning,2016, In Proceedings of the 33nd International Conference on Machine Learning
 Mirrorbot: Using human-inspired mirroring behavior to pass a turing test,2013, InComputational Intelligence in Games (CIG)
 Policy distil-lation,2016, International Conference on Learning Representations (ICLR)
 Mastering the game of Gowith deep neural networks and tree search,2016, Nature
 Word representations: a simple and general methodfor semi-supervised learning,2010, In Proceedings of the 48th annual meeting of the association forcomputational linguistics
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Function optimization using connectionist reinforcement learningalgorithms,1991, Connection Science
 A panorama of artificial and computational intelligencein games,2015, IEEE Transactions on Computational Intelligence and AI in Games
