title,year,conference
 k-means++: The advantages of careful seeding,2007, In Symposiumon Discrete Algorithms (SODA)
 An elementary introduction to modern convex geometry,1997, In Flavors of Geometry
 Visual Reconstruction,1987, MIT Press
 Convergence properties of the k-means algorithms,1994, In NeuralInformation Processing Systems (NIPS)
 Deepclustering via joint convolutional autoencoder embedding and relative entropy minimization,2017, InInternational Conference on Computer Vision (ICCV)
 A density-based algorithm fordiscovering clusters in large spatial databases with noise,1996, In Knowledge Discovery and DataMining (KDD)
 From few to many:Illumination cone models for face recognition under variable lighting and pose,2001, Pattern Analysisand Machine Intelligence (PAMI)
 Reducing the dimensionality of data with neuralnetworks,2006, Science
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning (ICML)
 Adam: A method for stochastic optimization,2015, In InternationalConference on Learning Representations (ICLR)
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Spectral embeddedclustering: A framework for in-sample and out-of-sample spectral clustering,2011, IEEE Transactionson Neural Networks
 Robust continuous clustering,2017, Proceedings of the NationalAcademy of Sciences (PNAS)
 The challenges of clustering high dimensionaldata,2004, In New Directions in Statistical Physics
 Learning a parametric embedding by preserving local structure,2009, InInternational Conference on Artificial Intelligence and Statistics (AISTATS)
 SUbsPace clustering,2011, IEEE Signal Processing Magazine
 A tutorial on sPectral clustering,2007, Statistics and Computing
 Face recognition in unconstrained videos with matchedbackground similarity,2011, In Computer Vision and Pattern Recognition (CVPR)
 UnsuPervised deeP embedding for clusteringanalysis,2016, In International Conference on Machine Learning (ICML)
 Towards k-means-friendly sPaces:Simultaneous deeP learning and clustering,2017, In International Conference on Machine Learning(ICML)
 Joint unsuPervised learning of deeP rePresentations andimage clusters,2016, In Computer Vision and Pattern Recognition (CVPR)
 Image clustering using localdiscriminant models and global integration,2010, IEEE Transactions on Image Processing
 GraPh degree linkage: Agglomerativeclustering on a directed graPh,2012, In European Conference on Computer Vision (ECCV)
