title,year,conference
 Multitask learning,1998, In Learning to learn
 Regularized multi-task learning,2004, In KDD
 Identity mappings in deep residualnetworks,2016, In ECCV
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In ICML
 Imagenet classification with deep convolu-tional neural networks,2012, In NIPS 
 Adversarial multi-task learning for text classifica-tion,2017, 2017
 Learning multiple tasks with deep relationship networks,2015, arXivpreprint arXiv:1506
 Cross-stitch networks formulti-task learning,2016, In CVPR
 Learning to push by grasping: Using multiple tasks for effectivelearning,2017, In ICRA
 Progressive neural networks,2016, arXiv preprintarXiv:1606
 Deep convolutional network cascade for facial pointdetection,2013, In CVPR
 Deepface: Closing the gap tohuman-level performance in face verification,2014, In CVPR
 Pedestrian detection aided by deeplearning semantic tasks,2015, In CVPR
 Trace norm regularised deep multi-task learning,2016, arXivpreprint arXiv:1606
 Multi-task convolutional neural network for face recognition,2017, arXivpreprint arXiv:1702
 Improving multiview face detection with multi-task deep convo-lutional neural networks,2014, In WACV
 Joint face detection and alignment usingmultitask cascaded convolutional networks,2016, IEEE Signal Processing Letters
 A review on multi-label learning algorithms,2014, TKDE
 A survey on multi-task learning,2017, arXiv preprint arXiv:1707
 Facial landmark detection bydeep multi-task learning,2014, In ECCV
