title,year,conference
 Deep generative image modelsusing a laplacian pyramid of adversarial networks,2015, In Advances in Neural Information ProcessingSystems 28
 Auto-encoding variational bayes,2014, In Proceedings of the 2ndInternational Conference on Learning Representations (ICLR)
 Human-level concept learning through proba-bilistic program induction,2015, Science
 A note on the evaluation of generativemodels,2016, In Proceedings of the 4th International Conference on Learning Representations (ICLR)
 Conditional generative adversarial nets,2014, CoRR
 On discriminative vs,2002, generative classifiers: A comparison oflogistic regression and naive bayes
 Conditional image synthesis with auxil-iary classifier GANs,2017, In Proceedings of the 34th International Conference on Machine Learning
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, CoRR
 Rendergan: Generating realistic labeled data,2016, CoRR
 Learning structured output representation using deepconditional generative models,2015, In Advances in Neural Information Processing Systems 28
 Multiscale structural similarity for image quality assess-ment,2003, In Proc 37th Asilomar Conf on Signals
