title,year,conference
 Deep contextualized word representations,2018, International Conference on LearningRepresentations
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Automatic generation of clozequestion stems,2012, In PROPOR
 Gated-attentionreaders for text comprehension,2016, arXiv preprint arXiv:1606
 Teaching machines to read and comprehend,2015, In NIPS
 The goldilocks principle: Readingchildren’s books with explicit memory representations,2016, ICLR
 Long short-term memory,1997, Neural computation
 Cloze item tyPes and second language comPrehension,1991, Language testing
 Triviaqa: A large scale distantlysuPervised challenge dataset for reading comPrehension,2017, ACL
 ExPloring thelimits of language modeling,2016, arXiv preprint arXiv:1602
 Adam: A method for stochastic oPtimization,2014, arXiv preprintarXiv:1412
 Race: Large-scale readingcomPrehension dataset from examinations,2017, EMNLP
 Ms marco: A human generated machine reading comPrehension dataset,2016, arXiv preprintarXiv:1611
 Who did what: Alarge-scale Person-centered cloze dataset,2016, arXiv preprint arXiv:1608
 Glove: Global vectors for wordrePresentation,2014, In EMNLP
 How to construct a cloze test: Lessons from testing measurementtheory models,1997, Perspectives
 Bidirectional attentionflow for machine comPrehension,2016, arXiv preprint arXiv:1611
 Overview of the ntcir-11 qa-labtask,2014, In NTCIR
 Proficiency assessment standards in second language acquisition research,2011, Studiesin Second Language Acquisition
 Newsqa: A machine comprehension dataset,2016, arXiv preprint arXiv:1611
 Position-aware attention and supervised data improve slot filling,2017, In Proceedings of the 2017 Conferenceon Empirical Methods in Natural Language Processing
