title,year,conference
 Neural machine translation by jointlylearning to align and translate,2015, ICLR
 Learning end-to-end goal-oriented dialog,2017, ICLR
 Empirical evaluation ofgated recurrent neural networks on sequence modeling,2014, arXiv preprint arXiv:1412
 Coding dialogs with the damsl annotation scheme,1997, In AAAI fallsymposium on communicative action in humans and machines
 Word-based dialog state tracking withrecurrent neural networks,2014, In SIGDIAL
 Dialogue act tagging for instant messaging chat sessions,2005, In Proceedings of theACL Student Research Workshop
 Switchboard-damsl labeling projectcoder’s manual,1997, Tech
 Classifying dialogue acts in one-on-onelive chats,2010, 2010
 Classifying dialogue acts in multi-partylive chats,2012, In PACLIC
 Deal or no deal? end-to-end learning of negotiation dialogues,2017, In EMNLP
 A diversity-promotingobjective function for neural conversation models,2015, NAACL
 A persona-based neuralconversation model,2016, ACL
 Deep reinforce-ment learning for dialogue generation,2016, arXiv preprint arXiv:1606
 Learning through dialogue inter-actions by asking questions,2017, ICLR
 Adversarial learning for neuraldialogue generation,2017, EMNLP
 The ubuntu dialogue corpus:A large dataset for research in unstructured multi-turn dialogue systems,2015, arXiv preprintarXiv:1506
 Sequence to backward and forwardsequences: A content-introducing approach to generative short-text conversation,2016, arXiv preprintarXiv:1607
 NeU-ral belief tracker: Data-driven dialogue state tracking,2016, arXiv preprint arXiv:1606
 Bleu: a method for automatic eval-uation of machine translation,2002, In ACL
 Unsupervised modeling of twitter conversations,2010, InHuman Language Technologies: The 2010 Annual Conference of the North American Chapterof the Association for Computational Linguistics
 A deepreinforcement learning chatbot,2017, arXiv preprint arXiv:1709
 A hierarchical latent variable encoder-decoder model for gen-erating dialogues,2017, In AAAI
 A neural network approach to context-sensitivegeneration of conversational responses,2015, arXiv preprint arXiv:1506
 Dialogue act modelingfor automatic tagging and recognition of conversational speech,2006, Dialogue
 A neural conversational model,2015, arXiv preprint arXiv:1506
 Semantically conditioned lstm-basednatural language generation for spoken dialogue systems,2015, In In EMNLP
 A network-based end-to-end trainable task-oriented dialoguesystem,2016, arXiv preprint arXiv:1604
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Postingact tagging using transformation-based learning,2005, In Foundations of data mining and knowledgediscovery
 Topic awareneural response generation,2017, In AAAI
 Spokenlanguage understanding using long short-term memory neural networks,2014, In Spoken LanguageTechnology Workshop (SLT)
 Pomdp-based statisticalspoken dialog systems: A review,2013, Proceedings of the IEEE
 Adadelta: an adaptive learning rate method,2012, arXiv preprint arXiv:1212
 Emotional chatting ma-chine: Emotional conversation generation with internal and external memory,2017, arXiv preprintarXiv:1704
