title,year,conference
 Averaged-dqn: Variance reduction and stabilizationfor deep reinforcement learning,2017, In International Conference on Machine Learning
 Stabilising experience replay for deep multi-agent reinforcement learning,2017, arXiv preprintarXiv:1702
 Deep learning,2016, MIT press
 Continuous deep q-learning withmodel-based acceleration,2016, In International Conference on Machine Learning
 Deep reinforcement learning from self-play in imperfect-information games,2016, arXiv preprint arXiv:1603
 Deep learning for video gameplaying,2017, arXiv preprint arXiv:1708
 A natural policy gradient,2002, In Advances in neural information processing systems
 Actor-critic algorithms,2000, In Advances in neural informationprocessing systems
 Continuous control with deep reinforcement learning,2016, InProceedings of the International Conference on Learning Representations (ICLR)
 Reinforcement learning with parameter-ized actions,2016, In AAAI
 Playing atari with deep reinforcement learning,2013, arXiv preprintarXiv:1312
 Human-level controlthrough deep reinforcement learning,2015, Nature
 Asynchronous methods for deep reinforcementlearning,2016, In International Conference on Machine Learning
 Guided policy search as approximate mirror descent,2016, arXivpreprint arXiv:1607
 Pgq: Combiningpolicy gradient and q-learning,2017, In Proceedings of the International Conference on LearningRepresentations (ICLR)
 Deep exploration viabootstrapped dqn,2016, In Advances in Neural Information Processing Systems
 A stochastic approximation method,1951, The annals of mathematicalstatistics
 Prioritized experience replay,2016, InProceedings of the International Conference on Learning Representations (ICLR)
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Masteringthe game of go with deep neural networks and tree search,2016, Nature
 Mastering thegame of go without human knowledge,2017, Nature
 Reinforcement learning: An introduction,1998, MIT pressCambridge
 Policy gradient meth-ods for reinforcement learning with function approximation,2000, In Advances in neural informationprocessing systems
 Duelingnetwork architectures for deep reinforcement learning,2016, In International Conference on MachineLearning
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
