title,year,conference
 Density plots of hidden value unit activations reveal interpretable bands,1995, ConnectionScience 
 On the biological plausibility of grandmother cells: implications for neural net-work theories in psychology and neuroscience,2009, Psychological review
 Neural networks learnhighly selective representations in order to overcome the superposition catastrophe,2014, Psychologicalreview
 The use of multiple measurements in taxonomic problems,1936, Annals of humangenetics 
 Comparing single-unitrecordings taken from a localist model to single-cell recording data: a good match,2017, Language
 Building high-level features using large scale unsupervised learning,2013, In Acoustics
 An interactive activation model of context effects inletter perception: I,1981, an account of basic findings
 Synthesizing thepreferred inputs for neurons in neural networks via deep generator networks,2016, In Advances inNeural Information Processing Systems
 Connectionist modelling in psychology: A localist manifesto,2000, Behavioral and BrainSciences
 Invariant visualrepresentation by single neurons in the human brain,2005, Nature
 Parallel distributed processing at 25: Further explo-rations in the microstructure of cognition,2014, Cognitive science
 An interactive activation model of context effectsin letter perception: Ii,1982, the contextual enhancement effect and some tests and extensions of themodel
 Parallel distributed process-ing: Explorations in the microstructures of cognition,1986, volume 1: Foundations
