title,year,conference
 Laplacian Eigenmaps and Spectral Techniques for Embeddingand Clustering,2001, NIPS
 Efficient Embedding of Scale-free Graphs in the Hyperbolic Plane,2016, LIPIcs 2016
 Sustaining the Internet withHyperbolic Mapping,2010, Nature Communications
 Metric Structures for Riemannian and Non-Riemannian Spaces,2007, Springer Scienceand Business Media
 iPhone’s DigitalMarketplace: Characterizing the Big Spenders,2017, WSDM
 Hyperbolic Geometryof Complex Networks,2010, Physical Review E 82(3)
 From Word Embeddings ToDocumentDistances,2015, ICML
 Semi-Supervised Multi-Label Learning by Constrained Non-NegativeMatrix Factorization,2006, AAAI
 Distributed Representations of Wordsand Phrases and their Compositionality,2013, NIPS
 Efficient Estimation of Word Represen-tations in Vector Space,2013, arXiv:1301
 A Scalable Hierarchical Distributed Language Model,2009, NIPS
 A Fast and Simple Algorithm for Training Neural ProbabilisticLanguage Models,2012, ICML
 POincare EmbeddingS for Learning Hierarchical Representa-tions,2017, NIPS
 The PageRank Citation Ranking:Bringing Order to the Web,1999, Technical report
 DeepWalk: Online Learning of Social Representations,2014, SIGKDD
 Nonlinear Dimensionality Reduction by Locally LinearEmbedding,2000, Science
 Hyperbolic Embedding of Internet Graph for Distance Estimationand Overlay Construction,2008, TON 2008
 LINE: Large-ScaleInformation Network Embedding,2015, WWW
