title,year,conference
 Active sensing as bayes-optimal sequential decision-making,2013, InUncertainty in Artificial Intelligence
 Active perception,1988, Proceedings ofthe IEEE
 Statistical inference for probabilistic functions of finite statemarkov chains,1966, The annals of mathematical statistics
 Infomax control of eye movements,2010, IEEE Transactionson Autonomous Mental Development
 Eccentricity dependentdeep neural networks : Modeling invariance in human vision,2017, 2017
 Perceptions as hypotheses :saccades as experiments,2012, Frontiers in psychology
 Statistical parametric maps in functional imaging : a general linear approach,1994, Humanbrain mapping
 Implementation of a foveated image coding system for imagebandwidth reduction,1996, In Human Vision and Electronic Imaging
 Bayesian compression for deep learning,2017, arXivpreprint arXiv :1705
 Optimal eye movement strategies in visual search,2005, Nature
 Active multi-viewobject recognition : A unifying view on online feature selection and view planning,2016, Robotics andAutonomous Systems
 Predictive coding in the visual cortex : a functional interpreta-tion of some extra-classical receptive-field effects,1999, Nature neuroscience
 Fast multi-view face detection,2003, In Proc
 Foveation scalable video coding with automatic fixationselection,2003, IEEE Transactions on Image Processing
 Eye movements during perception of complex objects,1967, In Eye movements andvision
