title,year,conference
 A learning algorithm for boltzmannmachines,1985, Cognitive science
 Making neural programming architectures generalizevia recursion,2017, arXiv preprint arXiv:1704
 Z3: an efficient SMT solver,2008, In Toolsand Algorithms for the Construction and Analysis of Systems
 Unsupervised learning byprogram synthesis,2015, In Advances in Neural Information Processing Systems 28: AnnualConference on Neural Information Processing Systems 2015
 Learning to infergraphics programs from hand-drawn images,2017, arXiv preprint arXiv:1707
 The sat phase transition,1994, In ECAI
 Neural turing machines,2014, arXiv preprintarXiv:1410
 Spreadsheet data manipulation using ex-amples,2012, Commun
 Neural programmer: Inducing latent programswith gradient descent,2015, arXiv preprint arXiv:1511
 An analysis of approximationsfor maximizing submodular set functionsi,1978, Mathematical Programming
 Neuro-symbolic program synthesis,2016, arXiv preprint arXiv:1611
 Neural programmer-interpreters,2015, arXiv preprintarXiv:1511
 Program sketching,2013, STTT
