title,year,conference
 Coarse in-buildinglocalization with smartphones,2010,
 Rssi-fingerprinting-based mobile phone localization with route constraints,2014, IEEETransactions on Vehicular Technology
 Efficient natural language response suggestionfor smart reply,2017, arXiv preprint arXiv:1705
 Long short-term memory,1997, Neural Computation
 RaPid feature selection based on random forests for high-dimensional data,2012, In Proceedings of the International Conference on Parallel and DistributedProcessing Techniques and Applications (PDPTA)
 Adam: A method for stochastic oPtimization,2014, arXiv preprintarXiv:1412
 Indoor navigation with mems sensors,2009, ProcediaChemistry
 Using barometers to determine the height forindoor Positioning,2013, In Indoor Positioning and Indoor Navigation (IPIN)
 Differential barometry in Personal navigation,2008, InPosition
 Finding 9-1-1 callers intall buildings,2014, In A World of Wireless
 Indoor localization algorithmfor smartphones,2015, arXiv preprint arXiv:1503
 Iodetector: A genericservice for indoor outdoor detection,2012, In Proceedings of the 10th ACM Conference on EmbeddedNetwork Sensor Systems
