title,year,conference
 Mitigating evasion attacks to deep neural networks viaregion-based classification,2017, In Proceedings of the 33rd Annual Computer Security ApplicationsConference
 Towards evaluating the robustness of neural networks,2017, In IEEESymposium on Security and Privacy
 Houdini: Fooling deep struc-tured prediction models,2017, arXiv preprint arXiv:1707
 Imagenet: A large-scalehierarchical image database,2009, In Computer Vision and Pattern Recognition
 Detecting adversarialsamples from artifacts,2017, arXiv preprint arXiv:1703
 Adversarialexamples for semantic image segmentation,2017, arXiv preprint arXiv:1703
 Fast r-cnn,2015, In International Conference on Computer Vision
 Explaining and harnessing adversarialexamples,2015, In International Conference on Learning Representations
 Deep residual learning for image recog-nition,2016, In Computer Vision and Pattern Recognition
 Identity mappings in deep residualnetworks,2016, In European Conference on Computer Vision
 Understanding black-box predictions via influence functions,2017, arXivpreprint arXiv:1703
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in Neural Information Processing Systems
 Adversarial machine learning at scale,2017, InInternational Conference on Learning Representations
 Delving into transferable adversarial exam-ples and black-box attacks,2017, In International Conference on Learning Representations
 Fully convolutional networks for semanticsegmentation,2015, In Computer Vision and Pattern Recognition
 Magnet: a two-pronged defense against adversarial examples,2017, arXivpreprint arXiv:1705
 On detecting adversarialperturbations,2017, In International Conference on Learning Representations
 clev-erhans v1,2016,0
 Distillation asa defense to adversarial perturbations against deep neural networks,2016, In IEEE Symposium onSecurity and Privacy
 Faster r-cnn: Towards real-time objectdetection with region proposal networks,2015, In Advances in Neural Information Processing Systems
 Very deep convolutional networks for large-scale imagerecognition,2015, In International Conference on Learning Representations
 Intriguing properties of neural networks,2014, In International Conference onLearning Representations
 Ensembleadversarial training: Attacks and defenses,2017, arXiv preprint arXiv:1705
 Visual concepts and compositional voting,2017, arXiv preprint arXiv:1711
 Adversar-ial Examples for Semantic Segmentation and Object Detection,2017, In International Conference onComputer Vision
 Single-shotobject detection with enriched semantics,2017, arXiv preprint arXiv:1712
