title,year,conference
 Impossibility of Sketching of the 3D Transportation Metric withQuadratic Cost,2016, In 43rd International Colloquium on Automata
 Wasserstein generative adversarial networks,2017, In Proceedingsof the 34th International Conference on Machine Learning
 Iterative Bregman projections forregularized transportation problems,2015, SISC
 Displacement interpolation using Lagrangianmass transport,2011, ACM Transaction on Graphics
 Wasserstein barycentric coordinates: Histogram regressionusing optimal transport,2016, ACM Trans
" Signatureverification using a"" siamese"" time delay neural netWork",1994, In Advances in Neural InformationProcessing Systems
 Sinkhorn distances: Lightspeed computation of optimal transportation,2013, In Advances onNeural Information Processing Systems (NIPS)
 Fast computation of Wasserstein barycenters,2014, In ICML
 Pot python optimal transport library,2017, 2017
 Principal geodesic analysis for the stUdy of nonlinearstatistics of shape,2004, IEEE Trans
 LearningWith a Wasserstein loss,2015, In Advances in Neural Information Processing Systems
 Stochastic optimization for large-scale optimaltransport,2016, In NIPS
 Fast image retrieval via embeddings,2003, In 3rd International Workshop onStatistical and Computational Theories of Vision
 Nonembeddability theorems via foUrier analysis,2006, MathematischeAnnalen
 The radon cUmUlative distribUtion transform and itsapplication to image classification,2016, IEEE Transactions on Image Processing
 A continUoUs linear optimal transport approach forpattern analysis in image datasets,2016, Pattern Recognition
 Sliced Wasserstein kernels for probability distribUtions,2016, 2016 IEEEConference on Computer Vision and Pattern Recognition (CVPR)
 Optimal mass transport: Signalprocessing and machine-learning applications,2017, IEEE Signal Processing Magazine
 Lecture notes on metric embeddings,2013, Technical report
 Fast dictionary learning With a smoothed Wasserstein loss,2016, InAISTATS
 Introduction to optimal transport theory,2014, Notes
 Principal geodesic analysis for probability measures under theoptimal transport metric,2015, In Advances in Neural Information Processing Systems
 Approximate earth mover’s distance in linear time,2008, In CVPR
 Parallel streaming wasserstein baryCenters,2017, CoRR
 Optimal transport: old and new,2009, Grund
 Deep learning via semi-supervised embedding,2012, InNeural Networks: Tricks of the Trade
 StatistiCal arChetypal analysis,2017, arXiv preprint arXiv:1701
