title,year,conference
 Automated correction for syntax errors in programming assign-ments using recurrent neural networks,2016, CoRR
 Adam: A method for stochastic optimization,2014, CoRR
 Convolutional neural networks over tree struc-tures for programming language processing,2016, In Proceedings of the Thirtieth AAAI Conference onArtificial Intelligence
 Principles of Program Analysis,1999, 1999
 Learning program embeddings to propagate feedback on student code,2015, In Proceedingsof the 32nd International Conference on Machine Learning
 Sk_p: A neural pro-gram corrector for moocs,2016, In Companion Proceedings of the 2016 ACM SIGPLAN InternationalConference on Systems
 Neural programmer-interpreters,2015, arXiv preprintarXiv:1511
 Speech discrimination by dynamic programming,1968, Cybernetics
 Data-driven feedback generation for introductoryprogramming exercises,2017, CoRR
 Learning to discover efficient mathematicalidentities,2014, In Advances in Neural Information Processing Systems
