title,year,conference
 Neural machine translation by jointly learning to align andtranslate,2015, In ICLR
 Enriching word vectorswith subword information,2017, Transactions of the Association for Computational LingUistics
 Word translation without paralleldata,2017, arXiv:1710
 Compressed sensing,2006, IEEE TransactiOns on InfOrmatiOn Theory
 Multi30k: Multilingual english-german image descriptions,2016, arXiv PrePrint arXiv:1605
 Generative adversarial nets,2014, In Advances in neuralinformation ProceSSing systems
 On using monolingual corPora in neural ma-chine translation,2015, arXiv PrePrint arXiv:1503
 Dual learningfor machine translation,2016, In AdVanceS in NeuraI InfOrmatiOn PrOceSSing Systems
 Learning distributed rePresentations of sentencesfrom unlabelled data,2016, arXiv PrePrint arXiv:1602
 Controllable textgeneration,2017, arXiv PrePrint arXiv:1703
 End-to-end statistical machine translation with zero or small Par-allel texts,2015, NatUraI LangUage Engineering
 Adam: A method for stochastic optimization,2014, arXiv PrePrintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv PrePrintarXiv:1312
 Professor forcing: A new algorithm for training recurrent net-works,2016, In AdVanCeS In NeUraI InfOrmatiOn PrOCeSSing Systems
 Coupled generative adversarial networks,2016, In AdVanCeS in neuralinformation PrOCeSSing systems
 ImProved machine translation Performance via Parallelsentence extraction from comparable corpora,2004, In ACL
 Bleu: a method for automatic evaluation of machinetranslation,2002, In AnnUaI Meeting on ASSOCiatiOn for Computational LingUiStics
 Deciphering related languages,2017, In EMNLP
 Deciphering foreign language,2011, In ACL
 Improving neural machine translation modelswith monolingual data,2015, arXiv Preprint arXiv:1511
 Neural machine translation of rare words withsubword units,2015, arXiv preprint arXiv:1508
 Style transfer from non-parallel textby cross-alignment,2017, arXiv preprint arXiv:1705
 Unsupervised cross-domain image generation,2016, arXivpreprint arXiv:1611
 Lecture 6,2012,5—RmsProp: Divide the gradient by a running average of itsrecent magnitude
 Extracting andcomposing robust features with denoising autoencoders,2008, In Proceedings of the 25th internationalconference on Machine Iearning
 Controllable invariancethrough adversarial feature learning,2017, arXiv preprint arXiv:1705
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, arXiv preprint arXiv:1703
