title,year,conference
 Tensorflow: A system for large-scalemachine learning,2016, In OSDI
 Outliers in statistical data,1984, Wiley
 Robust principal component analysis?J,0004, ACM
 One-class svm for learning in imageretrieval,2001, In International Conference on Image Processing
 Robust statistics,1248, In International Encyclopedia of Statistical Science
 Adaptive mixtures oflocal experts,1991, Neural computation
 Principal component analysis,1986, In Principal Component Analysis
 An introduction tovariational methods for graphical models,1999, Machine learning
 Hics: High contrast subspaces for density-based outlier ranking,2012, In International Conference on Data Engineering
 Robust kernel density estimation,2011, CoRR
 Adam: A method for stochastic optimization,2015, In InternationalConference for Learning Representations
 Isolation forest,2008, In International Conference onData Mining
 Neural variational inference and learning in belief networks,2014, InICML
 Speaker adaptive joint training ofgaussian mixture models and bottleneck features,2015, In IEEE Workshop on Automatic SpeechRecognition and Understanding (ASRU)
 Integrating gaussian mixturesinto deep neural networks: softmax layer with hidden variables,2015, In ICASSP
 A comparative study of RNNfor outlier detection in data mining,2002, In Proceedings of ICDM02
 Group anomaly detection using flexible genremodels,2011, In Advances in Neural Information Processing Systems
 Towards k-means-friendly spaces:Simultaneous deep learning and clustering,2017, In International Conference on Machine Learning
 Unsupervised dimensionality reduction for gaussian mixturemodel,2014, In International conference on neural information processing
 Joint learning of unsuperviseddimensionality reduction and gaussian mixture model,2017, Neural Processing Letters
 Deep structured energy based modelsfor anomaly detection,2016, In International Conference on Machine Learning
 Joint optimisation of tandem systems using gaussian mixture densityneural network discriminative sequence training,2017, In ICASSP
 Anomaly detection with robust deep autoencoders,2017, InProceedings of the 23rd ACM SIGKDD International Conference on Knowledge Discovery andData Mining
 A survey on unsupervised outlier detectionin high-dimensional numerical data,2012, Statistical Analysis and Data Mining
