title,year,conference
 Mean actor critic,2017, arXiv preprint arXiv:1709
 A kernel test of goodness of fit,2016, InInternational Conference on Machine Learning
 Learning to draw samples with amortized stein variationalgradient descent,2017, Conference on Uncertainty in Artificial Intelligence (UAI)
 Measuring sample quality with stein’s method,2015, In Advancesin Neural Information Processing Systems
 Backpropagationthrough the void: Optimizing control variates for black-box gradient estimation,2018, In InternationalConference on Learning Representations
 Continuous deep q-learningwith model-based acceleration,2016, In International Conference on Machine Learning
 Interpolated policy gradient: Merging on-policy and off-policy gradient estimationfor deep reinforcement learning,2017, Advances in Neural Information Processing Systems
 A natural policy gradient,2002, In Advances in Neural Information Processing Systems
 Adam: A method for stochastic optimization,2014, Proceedings of the3rd International Conference on Learning Representations (ICLR)
 Auto-encoding variational bayes,2013, Proceedings of the 2ndInternational Conference on Learning Representations (ICLR)
 Black-box importance sampling,2017, International Conference on ArtificialIntelligence and Statistics
 Stein variational gradient descent: A general purpose bayesian inferencealgorithm,2016, In Advances in Neural Information Processing Systems
 Playing atari with deep reinforcement learning,2013, arXiv preprintarXiv:1312
 Asynchronous methods for deep reinforcementlearning,2016, In International Conference on Machine Learning
 Control functionals for quasi-monte carlo integration,2016, InInternational Conference on Artificial Intelligence and Statistics
 Convergence rates for aclass of estimators based on stein’s identity,2016, arXiv preprint arXiv:1603
 Stochastic backpropagation and ap-proximate inference in deep generative models,2014, Proceedings of the 31st International Conferenceon Machine Learning (ICML)
 Trust regionpolicy optimization,2015, In International Conference on Machine Learning
 Proximal policyoptimization algorithms,2017, Advances in Neural Information Processing Systems
 Provable tensor methods for learningmixtures of generalized linear models,2016, In International Conference on Artificial Intelligence andStatistics
 Masteringthe game of go with deep neural networks and tree search,2016, Nature
 Mastering thegame of go without human knowledge,0028, Nature
 Introduction to Reinforcement Learning,0262, MIT Press
 Policy gradient methods for reinforcement learning withfunction approximation and action-dependent baselines,2017, arxiv
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Variance reduction for policy gradient with action-dependentfactorized baselines,2018, In International Conference on Learning Representations
