title,year,conference
 A novel generative encoding for exploiting neuralnetwork sensor and output geometry,2007, In Proceedings of the 9th annual conference on Genetic andevolutionary computation
 Benchmarking deepreinforcement learning for continuous control,2016, In International Conference on Machine Learning
 Solving non-markovian control tasks with neuroevolu-tion,1999, In IJCAI
 Tensorflow agents: Efficient batchedreinforcement learning in tensorflow,2017, arXiv preprint arXiv:1709
 Completely derandomized self-adaptation in evolutionstrategies,2001, Evolutionary computation
 A neuroevolution ap-proach to general atari game playing,2014, IEEE Transactions on Computational Intelligence and AIin Games
 Neuroevolution for reinforcement learning using evolution strategies,2003, In EvolutionaryComputation
 Continuous control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 Human-levelcontrol through deep reinforcement learning,2015, Nature
 Asynchronous methods for deep reinforcementlearning,2016, In International Conference on Machine Learning
 Efficient reinforcement learning through symbiotic evo-lution,1996, Machine learning
 A reduction of imitation learning and StrUc-tured prediction to no-regret online learning,2011, In International Conference on Artificial Intelligenceand Statistics
 Evolution strategies as a scalable alterna-tive to reinforcement learning,2017, arXiv preprint arXiv:1703
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Parameter-exploring policy gradients,2010, Neural Networks
 Masteringthe game of go with deep neUral networks and tree search,2016, Nature
 Efficient reinforcement learning throUgh evolving neU-ral network topologies,2002, In Proceedings of the 4th Annual Conference on Genetic and EvolutionaryComputation
 Evolving neUral networks throUgh aUgmenting topolo-gies,2002, Evolutionary computation
 Learning tetris using the noisy cross-entropy method,2006, Learning
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
