title,year,conference
 Laplacian eigenmaps and spectral techniques for embedding andclustering,2001, In Proceedings of the 14th International Conference on Neural Information ProcessingSystems: Natural and Synthetic
 Spectral networks and locallyconnected networks on graphs,2013, CoRR
 Convolutional neural networks ongraphs with fast localized spectral filtering,2016, CoRR
 Convolutional networks on graphs for learning molecularfingerprints,2015, In C
 Neural message passing forquantum chemistry,2017, In ICML
 Node2vec: Scalable feature learning for networks,2016, In Proceedingsof the 22Nd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining
 Inductive representation learning on largegraphs,2017, CoRR
 Deep convolutional networks on graph-structureddata,2015, CoRR
 Structural-rnn: Deeplearning on spatio-temporal graphs,2015, CoRR
 Semi-supervised classification with graph convolutional net-works,2016, CoRR
 Variational graph auto-encoders,2016, In NIPS Workshop on Bayesian DeepLearning
 Gated graph sequence neuralnetworks,2015, CoRR
 Automating theconstruction of internet portals with machine learning,2000, Inf
 Geometric deeplearning on graphs and manifolds using mixture model CNNs,2017, In CVPR
 Learning convolutional neural net-works for graphs,2016, CoRR
 Asymmetric transitivity pre-serving graph embedding,2016, In Proceedings of the 22Nd ACM SIGKDD International Conferenceon Knowledge Discovery and Data Mining
 Deepwalk: Online learning of social repre-sentations,2014, In Proceedings of the 20th ACM SIGKDD International Conference on KnowledgeDiscovery and Data Mining
 Nonlinear dimensionality reduction by locally linear embed-ding,0036, Science
 The graph neural networkmodel,2009, IEEE Transactions on Neural Networks
 Line: Large-scaleinformation network embedding,2015, In Proceedings of the 24th International Conference on WorldWide Web
 Structural deep network embedding,2016, In Proceedings ofthe 22Nd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining
