title,year,conference
 Near-linear time approximationalgorithms for optimal transport via Sinkhorn iteration,2017, In Advances in neural informationprocessing systems
 Wasserstein variational inference,2018, In Advances in Neural Information Processing Systems
 Spot: sliced partial optimal transport,2019, ACM Transactions onGraphics (TOG)
 Unidimensional and evolution methods for optimal transportation,2013, PhD thesis
 Learning generativemodels across incomparable spaces,2019, In International Conference on Machine Learning
 Augmented sliced Wasserstein distances,2020, arXivpreprint arXiv:2006
 Scaling algorithmsfor unbalanced optimal transport problems,2018, Mathematics of Computation
 Joint distributionoptimal transportation for domain adaptation,2017, In Advances in Neural Information ProcessingSystems
 Sinkhorn distances: Lightspeed computation of optimal transport,2013, In Advances inneural information processing systems
 Generative modeling using the slicedWasserstein distance,2018, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Adversarially learned inference,2016, arXiv preprint arXiv:1606
 Learning generative models with Sinkhorndivergences,2018, In International Conference on Artificial Intelligence and Statistics
 Ganstrained by a two time-scale update rule converge to a local nash equilibrium,2017, In Advances in NeuralInformation Processing Systems
 Auto-encoding variational Bayes,2013, arXiv preprintarXiv:1312
 Sliced Wassersteinauto-encoders,2018, In International Conference on Learning Representations
 Generalizedsliced Wasserstein distances,2019, In Advances in Neural Information Processing Systems
 Learning multiple layers of features from tiny images,2009, Technical report
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 On the acceleration of the Sinkhorn and Greenkhornalgorithms for optimal transport,2019, arXiv preprint arXiv:1906
 Projection robust Wasser-stein distance and Riemannian optimization,2020, arXiv preprint arXiv:2006
 Deep learning face attributes in the wild,2015, InProceedings of International Conference on Computer Vision (ICCV)
 Large-scaleoptimal transport map estimation using projection pursuit,2019, In Advances in Neural InformationProcessing Systems
 Asymptotic guarantees forlearning generative models with the sliced-Wasserstein distance,2019, In Advances in Neural InformationProcessing Systems
 SUbsPace robust Wasserstein distances,2019, In InternationalConference on Machine Learning
 Mapping estimation fordiscrete optimal transport,2016, Advances in Neural Information Processing Systems
 Computational optimal transport,2019, Foundations and Trends® inMachine Learning
 Regularization of transportation maps for color andcontrast transfer,1933, In 2010 IEEE International Conference on Image Processing
 Diagonal equivalence to matrices with prescribed row and column sums,1967, TheAmerican Mathematical Monthly
 Optimal transport: Old and New,2008, Springer
 High-dimensional statistics: A non-asymptotic viewpoint,2019, Cambridge UniversityPress
 Sliced Wasserstein generative models,2019, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Lsun: Construction of a large-scale image dataset using deep learning with humans in the loop,2015, arXiv preprint arXiv:1506
