title,year,conference
 Adaptiveapproximate Bayesian computation,2009, Biometrika
 Mutual information neural estimation,2018, In International Conferenceon Machine Learning
 A comparativereview of dimension reduction methods in approximate bayesian computation,2013, Statistical Science
 Mining gold from implicit modelsto improve likelihood-free inference,2020, Proceedings of the National Academy of Sciences
 Alikelihood-free inference framework for population genetic data using exchangeable neural net-works,2018, In Advances in Neural Information Processing Systems
 Adaptive gaussian copula abc,2019, In The 22nd InternationalConference on Artificial Intelligence and Statistics
 Elements of information theory,2003, Tsinghua University Pres
 Neural spline flows,2019, arXivpreprint arXiv:1906
 On contrastive learning for likelihood-freeinference,2020, arXiv preprint arXiv:2002
 Automatic posterior transformationfor likelihood-free inference,2019, In International Conference on Machine Learning
 Likelihood-free mcmc with amortized approxi-mate ratio estimators,2020, In International Conference on Machine Learning
 Learning deep representations by mutual information estimationand maximization,2018, In International Conference on Learning Representations
 Gaussian process modeling in approx-imate Bayesian computation to estimate horizontal gene transfer in bacteria,2018, Annals of AppliedStatistics
 Efficient acquisition rules for model-based approximate Bayesian computation,2019, Bayesian Analysis
 Learning summary statistic for ap-proximate bayesian computation via deep neural network,2017, Statistica Sinica
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 On distributions admitting a sufficient statistic,1936, Transactions of theAmerican Mathematical society
 Flexible statistical inference for mechanistic models of neural dynamics,2017, InAdvances in Neural Information Processing Systems
 Likelihood-free inference with emulator networks,2019, In Symposium on Advances in Approximate BayesianInference
 Approximate bayesianimage interpretation using generative probabilistic graphics programs,2013, In Advances in NeuralInformation Processing Systems
 Markov chain Monte Carlowithout likelihoods,2003, Proceedings of the National Academy of Sciences
 Estimating divergence functionalsand the likelihood ratio by convex risk minimization,2010, IEEE Transactions on Information Theory
 f-gan: Training generative neural samplersusing variational divergence minimization,2016, In Advances in neural information processing systems
 Score matched conditional exponential families forlikelihood-free inference,2020, arXiv preprint arXiv:2012
 Fast ε-free inference of simulation models with bayesianconditional density estimation,2016, In Advances in Neural Information Processing Systems
 Masked autoregressive flow for densityestimation,2017, In Advances in Neural Information Processing Systems
 Sequential neural likelihood: Fast likelihood-free inference with autoregressive flows,2019, In The 22nd International Conference on ArtificialIntelligence and Statistics
 Populationgrowth of human y chromosomes: a study of y chromosome microsatellites,1999, Molecular biologyand evolution
 High-dimensional probability estimation with deep densitymodels,2013, arXiv preprint arXiv:1302
 Learning and generalization with the informationbottleneck,2010, Theoretical Computer Science
 Handbook of Approximate Bayesian Computation,2018,
 A brief introduction to Pythia 8,2008,1
 A survey of dimensionalityreduction techniques,2014, arXiv preprint arXiv:1403
 Pixel recurrent neural networks,2016, InInternational Conference on Machine Learning
 Attention is all you need,2017, arXiv preprint arXiv:1706
 Statistical inference for noisy nonlinear ecological dynamic systems,2010, Nature
 A survey of dimensionality reduction techniques based onrandom projection,2017, arXiv preprint arXiv:1706
